"";"ibge";"prec1";"prec2";"prec3";"prec4";"prec12";"tmax1";"tmax2";"tmax3";"tmax4";"tmax12";"tmin1";"tmin2";"tmin3";"tmin4";"tmin12" 
"484";"4321469";221,266543070475;117,254023234049;130,971229553223;93,25390625;129,990943908691;27,7975095113118;28,0675236384074;27,2391386032104;26,9793046315511;28,622132619222;17,7556489308675;17,062923113505;16,153152624766;16,0596748987834;17,3556823730469
"485";"4321477";262,442580003005;80,3261976975661;168,722162099985;26,6806222475492;126,648763216459;30,0646445934589;31,0382059537447;29,4197678199181;29,4883887951191;30,7141722165621;19,0178929842435;18,4913205366868;16,8945877368634;17,2545870267428;18,4251304039588
"486";"4321493";172,29769744873;71,1453163146973;158,691059875488;101,878283691406;173,038403320313;29,8859796524048;30,2571655273438;28,0442657470703;27,5239179611206;29,2563779830933;18,9742710113525;18,4042667388916;16,506785774231;17,420206451416;18,0455709457397
"487";"4321626";237,254734039307;134,569892883301;139,787441253662;104,140336990356;118,475503921509;28,4877004623413;28,4020566940308;27,2983078956604;26,8376369476318;28,4317054748535;18,6762142181396;18,0191397666931;17,3797726631165;17,5292496681213;18,0000805854797
"488";"4321634";212,467840194702;130,301279067993;137,71844291687;106,326461791992;130,66163444519;27,0121040344238;27,3894853591919;26,8134210109711;26,1640620231628;28,1566340923309;17,1277177333832;16,2455449104309;15,9060935974121;15,1202138662338;16,9543220996857
"489";"4321808";247,70270690918;74,2358520507812;163,412917327881;40,0729183197021;142,385385894775;30,006872177124;30,6493912696838;29,2133637428284;29,6162707328796;30,8288688659668;19,1591467857361;18,3821005821228;16,8452987670898;17,4047751426697;18,5311679840088
"490";"4321857";210,200337219238;131,017065429688;136,497096252441;100,171378326416;140,012574768066;27,5860885620117;28,1087594985962;27,521873664856;26,9772626876831;28,6695098876953;17,6779930114746;16,6977758407593;16,0124566078186;15,4981198310852;17,3599605560303
"491";"4321907";259,087860107422;87,8602158682687;163,947133745466;39,7640356336321;132,509122576032;29,5610689435686;30,3718498774937;28,9228819438389;28,958174433027;30,2657042912074;18,4417127881731;17,7552071980068;16,3046083450317;16,5311656679426;17,8303195408412
"492";"4321956";217,194610595703;130,253489358085;139,453073774065;97,4625347682408;140,566433497838;27,9203008924212;28,5011532647269;27,8643069948469;27,2519501277379;28,960935320173;17,8066223689488;16,8450152533395;16,1509208679199;15,5930141721453;17,5006227493286
"493";"4322103";250,075261896307;71,3857192993164;165,698428067294;32,1485873135653;137,941135753285;30,31062039462;31,0407700972124;29,4433768879284;29,9595631686124;31,1474871201949;19,3391583182595;18,7067815607244;17,1026632135565;17,6964688734575;18,7763484608043
"494";"4322152";214,916365403395;110,983720045823;142,850939237154;95,8454137948843;139,686283991887;28,2454662322998;28,3522708599384;26,8459317133977;26,4770353757418;28,0059952369103;17,9324192633996;17,2352225963886;16,0183561765231;16,4229557330792;17,0591571514423
"495";"4322186";212,941497802734;116,437300682068;130,707778930664;93,9152965545654;109,230759620667;25,9761478900909;26,0157811641693;25,6160328388214;25,2596685886383;27,2371916770935;15,7120274305344;15,0695596933365;14,7754801511765;14,1122943162918;15,6388655900955
"496";"4322202";188,566398803711;83,3221632080078;152,156295410156;99,3168171386719;164,230356445313;29,0376112670898;29,2111337585449;27,5115519866943;27,3885461273193;28,9733505554199;18,1105060577393;17,4193678741455;15,7534037399292;16,3957501678467;17,1528541717529
"497";"4322301";245,531413777669;68,5057286580404;165,339666748047;32,6546571095785;141,942739868164;30,271342086792;31,0656522115072;29,4236028035482;29,8721318562826;31,0816775004069;19,4904814402262;18,9097929636637;17,3055816650391;17,9548277537028;18,9488016764323
"498";"4322327";129,552126566569;91,0449768066406;92,6146336873372;107,006541442871;88,6728057861328;28,8459381103516;28,3951447804769;26,9602498372396;27,2183413187663;27,0613252003988;20,4634278615316;20,0472105662028;18,489155960083;19,1182437896729;18,5939809163411
"499";"4322343";234,417818069458;63,7589883804321;169,255331039429;48,4018988609314;167,892404556274;30,0965807437897;30,7444117069244;28,8290727138519;29,2028429508209;30,7178525924683;19,5079126358032;18,8890748023987;17,2267689704895;17,8813791275024;18,8552536964417
"500";"4322350";228,464159011841;125,156967163086;121,983957290649;109,868600845337;110,214673042297;27,3544051647186;27,468670129776;26,6158223152161;26,1611354351044;28,0082745552063;17,3271920681;16,7176787853241;16,2349847555161;16,0793739557266;17,0196568965912
"501";"4322376";166,165195240694;59,0157386555391;175,063591003418;91,8281189413632;193,634183995864;30,2823430790621;30,8659730799058;28,3884888256297;28,1979121039895;29,8231962428373;18,886084949269;18,3468271143296;16,2666003844317;17,4740595537073;17,9216118419872
"502";"4322400";122,204853766128;56,0668642000577;162,995385235218;118,381258538958;191,290594392957;31,775166023826;31,8607086778075;29,6545270926013;28,6475429969812;30,6486700536374;19,6675985317665;19,0711416747749;16,4416078138817;17,6779384302394;18,5339489852955
"503";"4322525";197,431866455078;128,097453689575;130,451377105713;100,365555953979;111,17646522522;29,4351502418518;29,4022565841675;28,0026235580444;27,7790405273437;28,9430445671082;19,6789804458618;19,3303085327148;18,171812915802;18,6402766227722;18,8167052268982
"504";"4322533";200,176626105058;118,643912064402;141,512549952457;99,990617852462;136,137083354749;28,7766307027716;28,8442039489746;27,2093191648784;26,8549287695634;28,1957785957738;18,8101907027395;18,2377932699103;17,0092981740048;17,6066482945492;17,8985509370503
"505";"4322558";220,739608764648;124,465147018433;119,794876098633;106,700778961182;108,965393066406;26,3736591339111;26,5272016525269;25,849319934845;25,395580291748;27,3221979141235;16,3670725822449;15,7020938396454;15,3334333896637;14,9237811565399;16,1397604942322
"506";"4322608";219,408785936309;133,72286205757;140,097006448885;101,285013524497;121,303564118176;29,0978967620105;29,0946057017257;27,7428378128424;27,3760713716833;28,7247456341255;19,1949739223573;18,7219296432123;17,6699078024887;18,0703445062405;18,3606790216958
"507";"4322707";194,453212064855;121,790048487046;135,977076810949;99,5939290663775;128,053189445944;29,6350778691909;29,7281475067139;28,0615710090188;27,7295733059154;29,0358376222498;19,6541067011216;19,1475484511432;17,8610486423268;18,4453421200023;18,7405227212345
"508";"4322806";225,323306613498;127,257889217801;126,679898579915;108,737921396891;104,290890587701;27,0242932637533;27,0737284554376;26,1100021998088;25,7373549143473;27,3713549507989;17,1638202667236;16,7071101930406;16,2148421605428;16,1053703096178;16,727647834354
"509";"4322855";230,225872039795;129,90894317627;127,38666343689;113,388179779053;106,775542259216;27,5042705535889;27,442399263382;26,4370346069336;26,0724952220917;27,8184959888458;17,4410707950592;16,8449246883392;16,3288184404373;16,3459352254868;16,9641244411469
"510";"4322905";214,768357340495;123,629846191406;134,889491780599;101,208727010091;122,361483764648;27,6212317148844;27,8707354227702;27,2456422170003;26,5606146494548;28,7160310109456;17,3939982096354;16,5986230214437;16,2427935282389;15,4050249735514;17,3129243214925
"511";"4323101";259,97067565918;114,109506988525;159,916351318359;61,9129898071289;136,879638671875;29,9224977493286;30,6253561019897;29,6113445281982;28,8227365493774;30,5578796386719;18,6550554275513;17,7847234725952;16,7988876342773;16,237261390686;18,2022455215454
"512";"4323200";220,872342196378;115,367310263894;133,195104425604;92,9892730712891;132,385029185902;28,0347305644642;28,3809322010387;27,6384246132591;27,4770055250688;28,9938588575883;17,867110859264;17,1274292685769;16,1133561567827;16,0046779459173;17,4512899572199
"513";"4323309";224,157409667969;126,68177947998;124,329611206055;111,213412475586;104,810789489746;26,4382965087891;26,4767017364502;25,5731777191162;25,199100112915;26,9845676422119;16,4125019073486;15,9406051635742;15,5023698806763;15,2902315139771;16,0309619903564
"514";"4323358";213,210098266602;122,608123779297;121,968544960022;94,5071783065796;121,727771759033;26,7375030517578;27,0758831501007;26,6769857406616;26,4066431522369;28,1415631771088;16,7993040084839;16,0721745491028;15,4914399385452;14,878188252449;16,6707515716553
"515";"4323408";222,520228068034;123,629011789958;122,192216873169;101,485900243123;116,076239267985;27,2945110003153;27,5338219006856;26,9362629254659;26,5682527224223;28,299870967865;17,266033967336;16,6196257273356;16,0558740297953;15,7321921189626;17,0433177947998
"516";"4323457";138,777885719582;73,8577527646665;131,708852697302;107,005280953866;153,370253386321;30,2374269697401;30,1596920578568;28,011860176369;27,5599989714446;28,9196914390281;18,9577791425917;18,3152072341354;16,2590514642221;17,4324522371645;17,8982242301658
"517";"4323507";254,989295959473;107,733951568604;159,091369628906;59,5344848632812;137,406784057617;29,0371866226196;29,8207063674927;28,660683631897;28,1426181793213;29,6467809677124;18,0317535400391;17,1925230026245;16,1276340484619;15,8476057052612;17,5430536270142
"518";"4323606";226,142923990885;126,935914357503;119,159030914307;112,687383015951;103,465919494629;27,2767550150553;27,325138092041;26,4228340784709;26,0336891810099;27,8299859364827;17,2056039174398;16,5977064768473;16,1596883138021;15,9966891606649;16,8261464436849
"519";"4323705";267,814526367188;97,4120819091797;165,056216430664;42,993310546875;132,274478149414;29,7041645050049;30,6028331756592;29,2510074615479;28,893941116333;30,2974784851074;18,5882129669189;17,8264965057373;16,5847927093506;16,5109874725342;18,0385787963867
"520";"4323754";216,103525797526;68,4989077250163;163,98769124349;70,9984760284424;176,09716796875;30,0760102272034;30,59903160731;28,5134150187174;28,6669376691182;30,4178997675578;19,5127588907878;18,846728960673;17,1372324625651;17,733954111735;18,7418947219849
"521";"4323770";231,141474405924;136,887166341146;135,672119140625;108,280512491862;106,342384338379;27,8857091267904;27,7784830729167;26,6845595041911;26,4560483296712;27,8628692626953;18,2025515238444;17,6927668253581;17,0893262227376;17,3086287180583;17,566577911377
"522";"5000203";250,303001640992;173,37200757753;141,502597947195;85,4870682652133;209,482431243738;30,5102603546696;30,4644504507589;31,2510679966427;30,828391366672;31,7744618549248;20,3033704807104;20,0456617533234;20,6036392419449;19,2357049408354;20,9780838971311
"523";"5000252";298,135657194619;228,885637301151;172,394516989449;101,029247854358;243,951673703773;30,4034954766247;30,4221542304921;30,9977851136823;31,1472752918707;31,6322412401716;20,0235516467941;19,6879111316717;20,3367385686001;19,5158358333267;20,6335672307237
"524";"5000609";201,883850871143;202,842514952207;160,388450165498;19,0138881525136;128,499587309525;29,8438932445192;30,2912030022265;30,3764080891411;30,8674743494131;31,5872051045642;19,8159113765312;19,3905917224796;19,7067999773861;19,1824461150279;20,1154076976161
"525";"5000708";263,333743140811;190,457936604818;112,878147877803;66,675606682187;154,986502511161;31,8358268867545;31,7215629110531;31,7624817154034;31,9430314537619;33,1274655140987;20,5914674745936;20,3525702547865;20,5691408559579;20,4712507676105;21,5158491459023
"526";"5000807";230,926674865013;140,385741743931;99,1798399548198;29,8023383672847;83,5475464754326;30,4915130193843;30,388538515845;30,9122639922209;31,121479699778;31,7144303543623;20,0415608605673;20,019349120384;20,0806111069613;19,3590423007344;20,7865393549897
"527";"5000856";219,265842498295;180,280741858104;134,781979515439;42,9468128870404;150,066037617032;30,3102570488339;30,2094859471397;30,7528184254964;31,513494885157;31,749916954646;19,7623760586693;20,0090098608108;20,0073946089972;19,3309768495106;20,7547437274267
"528";"5000906";231,628209607355;189,845719436119;145,480717626111;31,6644842542451;157,939494428963;29,641145936374;29,9191137182302;29,5859662746561;30,791597267677;31,3410820467719;19,9573733231117;19,2771443662972;19,2060718207524;19,3030077177903;20,1648070894439
"529";"5001102";277,607064388542;163,09352910052;84,9040456389476;58,5794295585877;110,960042136703;32,1050613625052;31,9879905162191;32,0519188262107;32,5552602792833;33,5014440280828;21,5181112821133;21,3361923833193;21,5987805584854;21,5528218008021;22,4270960444657
"530";"5001243";213,437378647748;214,118586461684;176,16248402315;22,3611639808206;140,926038854262;29,0886984208051;29,8701502856086;29,8882602018469;30,738576485129;30,924534517176;19,8030621696921;19,2249243119184;19,3887057809269;18,9791177188649;19,9353190478157
"531";"5001508";250,634786812363;181,975013781505;133,493738502454;90,8749666153246;202,683935857882;29,6362449864673;29,751671627069;30,2813680126409;30,973351788369;31,0583777215071;19,7575182459157;19,464206294649;19,7861577659656;19,6045878586496;20,4717524947634
"532";"5001904";240,861571390121;134,153542628054;100,723400678791;32,360016963521;81,0640727809218;30,655936647634;30,4962144757881;31,1314292501231;31,2374567594685;31,8522130622238;20,4979226628288;20,4506668184624;20,5870282689079;19,7652434208354;21,275095157936
"533";"5002001";207,542986633957;152,133545414094;101,846555402202;32,399845451437;99,6579100906208;30,501548459453;30,5458966942244;30,913881486462;31,3988089202553;31,8799906289706;19,7389201297555;19,7520745800387;19,6756331536078;19,1269555655859;20,4832436756421
"534";"5002100";226,23806663853;166,26772249662;117,144127478966;32,5914336293333;147,701101758702;31,2130266104633;31,2867928632358;30,6308658846959;32,2067576033866;32,6438241564793;21,213888044782;20,5013085724371;20,2642690604515;20,3745829779127;21,386644456068
"535";"5002159";260,430798561342;169,050609957787;85,2688772755285;45,1189597960441;119,025683003087;31,5995552462916;31,3810814272973;31,072046895181;32,0681671019523;32,8985361745281;21,1649092705019;20,7204985310954;20,7306330896193;20,690492522332;21,7916744908979
"536";"5002209";250,667421613421;176,302258425343;99,9416453770229;46,9693327456105;134,422194967465;31,2568937340561;31,1455804941606;30,8255012434356;31,8514364203628;32,6632588211371;20,680746709084;20,1745444395104;20,1768101205631;20,280468103837;21,2679211052097
"537";"5002308";253,205880286358;136,55746056206;114,587642132212;50,0463553294283;115,230057234617;30,8036135578483;30,6316205447482;31,4333916169262;31,3010559803022;32,0886708878979;20,656086512038;20,4367186490613;20,8372911735089;19,7574024462618;21,4131965309484
"538";"5002407";201,267576829442;195,590047440439;149,31247092193;24,1896036076096;141,644665700085;29,7252174953245;30,0906641978138;30,7131415852961;30,4907382029407;31,4877517268343;19,5883451137903;19,4356387336299;19,9019930677594;19,7383988758303;20,0633291748335
"539";"5002605";259,078856378114;191,652335946645;146,818847159221;95,3147097410519;223,234353230132;29,9499807637367;30,0504971606724;30,5750981930413;30,8997931340618;31,3395341444481;19,8719220052713;19,6041787486123;20,0790979279757;19,4414223785897;20,5447583711108
"540";"5002704";232,862437133789;185,538009262085;132,947937412262;70,6042833900452;192,037354202271;30,0536200094223;30,1366800689697;30,6998104000092;31,2464951705933;31,4229994010925;20,0734881782532;20,0158131217957;20,1724355316162;19,9485868263245;20,8779213285446
"541";"5002803";221,133016787077;169,533100931268;112,842327067727;29,8666849136353;135,169543667843;31,6540765385879;31,6687929504796;30,7618594546067;32,7263526289087;32,9662834343157;21,7166908163773;20,8841278051075;20,5090921929008;20,3900199187429;21,7179418112102
"542";"5002902";279,732955932617;192,431432088216;166,776437574817;98,325145311253;237,19380007508;29,8634920325331;29,8249687687043;30,7468646675028;29,6723039996239;31,1298600576257;19,31787871289;19,065656364605;19,8612574710641;17,9463901007047;20,0487846661639
"543";"5002951";280,196536550214;196,086245136876;169,69800464261;98,7818913121377;236,517081771358;29,1524869488132;29,1720842792142;30,1710546432003;29,4538454117314;30,4607250951952;18,8630933823124;18,5903291640743;19,3356480875323;17,7396254139562;19,5552792826006
"544";"5003108";263,957563676907;170,872740767384;108,25359915231;76,7250955013828;150,68208860441;30,8312861755604;30,8934983988755;31,1912880235046;31,7427012028585;32,1755472721944;20,6078649185996;20,3369175568792;20,6858227562358;20,570233468791;21,4163504884443
"545";"5003157";208,282480576459;213,429078644397;174,349813423905;18,4494002099131;129,968392316033;29,745304406858;30,3539446288464;30,1007080078125;31,1744970059862;31,4352731891707;20,0535400241029;19,4682159797818;19,5478290109073;18,9853169684317;20,0694234511432
"546";"5003207";271,202256813905;180,250787711203;87,5069781075095;53,4530434227941;99,8889138395352;32,3534090352475;32,1912281697528;32,2521076053753;33,2463820402759;33,4886759403638;22,4592389317225;22,2168061721355;22,397536396683;22,4413366484226;22,8730441394292
"547";"5003256";290,661765758808;209,69474697113;177,345559266897;102,265132427216;239,991822096018;28,8713652078922;28,9204158232762;29,6941422682542;29,5693667485164;30,0966245761284;18,5834613304872;18,3303584135496;18,9857961031107;17,9375596504945;19,2102398597277
"548";"5003306";293,095231107036;232,146548710647;145,292724944207;98,7606414986255;214,86076048848;31,2176274266736;31,1598252383145;31,6150612547106;32,0922701306478;32,628304968807;20,9394706977198;20,5186592090092;21,1670972471327;20,6520180059451;21,5245554634022
"549";"5003454";221,02540627504;188,428862351638;141,482749743339;36,7940221444154;152,002522003956;30,2762847802578;30,160030462803;30,6635198837672;31,2004315791986;31,5998083261343;19,716671479054;20,0470121823824;20,1818650563558;19,6830487862611;20,667136216775
"550";"5003488";256,687986255747;188,474184829577;119,28651671283;72,9727590780343;168,874160901635;31,4192511972073;31,4120141426019;31,6550983834056;31,8900786036939;32,7544934095535;20,5535782670553;20,3909492661468;20,6165464283091;20,590248006635;21,4540763112296
"551";"5003504";210,838956705729;191,382508341471;141,446038818359;35,0836138407389;158,901373291016;30,2304129282633;30,4868117014567;31,3352489471436;31,0236780802409;31,8201546986898;20,0745965321859;20,1865684509277;20,5971623738607;20,4798524220785;20,8238568623861
"552";"5003702";210,693199305858;192,754727409881;143,047468685409;31,8110380450499;155,338474681076;29,9883072491988;30,2722663786805;31,0400006099812;30,7137409321313;31,7515827845601;19,7876294052717;19,7185427193503;20,1932176386268;20,0531788335263;20,4013975939704
"553";"5003751";186,054227095384;160,861029111422;130,167686168964;17,7375475810124;109,760606472309;29,7411011549143;30,3920521736145;30,28175170605;30,5975498419542;31,6435549809383;19,2150187859168;18,9068831663865;19,1713649676396;18,4321137208205;19,4603363183829
"554";"5003801";207,554169598748;190,779103896197;144,000421860639;29,4252388898064;146,128084968118;30,19856969048;30,3637074863209;30,9578397414264;30,7979200026568;31,59364083234;19,8158792607925;20,0673794465906;20,4512120415183;20,2090210634119;20,6619478113511
"555";"5003900";274,362119176081;207,291830292381;159,889603737479;99,1883335034382;233,946414868367;30,3485406503638;30,3999811227886;30,9060629452907;31,14866536089;31,6733505122394;20,0147822843053;19,6732265662356;20,2701616643375;19,4914704318858;20,6644539259281
"556";"5004007";216,161576491136;188,814783536471;141,528473487267;30,5686410023616;142,545091482309;30,1731105217567;30,0763051693256;30,3817231104924;30,8623005060049;31,4596002285297;19,4235676251925;19,6542494113629;19,8482195047232;19,3240620539739;20,2974256368784
"557";"5004106";239,850679427858;181,347787039621;117,192311604818;44,8006132216681;154,746943398127;31,1955289083814;31,1768019842723;31,0977338760618;31,8714666517954;32,7824468461294;20,645266336108;20,1904566931346;20,3051350911458;20,4413783361041;21,3127364506797
"558";"5004304";191,887400241877;181,027651957329;144,027698137902;17,6075779744331;116,574030743529;29,84559948397;30,2896168058282;30,3342806456105;30,7004248006454;31,5876157015365;19,4833742103829;19,1575805335645;19,4693351897183;18,7814275602631;19,8402924316608
"559";"5004403";271,445174323188;176,047604613834;153,673865106371;85,5629232724508;222,273455301921;30,4185221327676;30,3534921076563;31,2102774050501;30,0111539694998;31,6813037263023;19,8295136292775;19,5365670786964;20,3301563858986;18,3324446347025;20,550727446874
"560";"5004502";209,072134634165;192,063782442533;142,099449979342;33,8391296680157;160,203567504883;29,961840908344;30,3498696547288;31,4110168457031;30,80102588947;31,8705599564772;19,8963677039513;19,7541966658372;20,2868456326998;20,2824355492225;20,4759071056659
"561";"5004601";185,854752907386;165,779448582576;126,492455482483;19,6081964786236;113,205600738525;29,9664592192723;30,489244222641;30,4967139500838;30,8087124274327;31,6483209683345;19,3100332480211;19,100502215899;19,2552780738244;18,6814170250526;19,5637147610004
"562";"5004700";215,027107391357;178,757570648193;131,562222671509;36,71866771698;137,555284729004;30,1293021583557;30,1070814323425;30,4856738853455;31,3708133506775;31,5819165802002;19,481010723114;19,6364190101624;19,5738693618774;18,8202701950073;20,3986852073669
"563";"5004809";191,731826088645;169,344049627131;144,6041877053;17,2455479448492;112,303891268643;29,7566480636597;30,2799999930642;30,2087938135321;30,6401150443337;31,6027982885187;19,524149981412;19,0828889500011;19,38146053661;18,5345626310869;19,8264519084584
"564";"5004908";242,506393951624;182,598889305478;131,838972649607;86,1608384839532;207,182181533502;29,8897927342629;29,9791237707852;30,4826168916663;31,1791173195352;31,2373316888096;20,0845627427912;19,8399148409058;20,0792428230753;19,9344989101903;20,8247309314961
"565";"5005004";236,66169905229;175,050473022461;111,24961159446;38,8631328582764;145,913565757058;31,1176009438255;31,1077574123036;30,7221740375866;31,9758302515203;32,6428005565297;20,7550098939375;20,1976343675093;20,1173689928922;20,3098674600775;21,2380532178012
"566";"5005103";200,085210010259;175,135868727559;127,453472561306;28,0772907372677;125,387782780811;30,193730479539;30,2818630680893;30,5196461918378;31,020708026308;31,584968894419;19,4245271393747;19,4506475275213;19,5557596996577;18,9770977521184;20,1075396874938
"567";"5005152";203,228486614463;190,388668295778;142,442933824327;22,6354984471827;132,049962926794;30,0558074197651;30,1416548976192;30,4399707464524;30,6725651305399;31,5396312431053;19,5539883507623;19,4364445297806;19,7749159777606;19,3971357934269;20,0559462323601
"568";"5005202";227,78985416188;128,357840145335;68,2307393691119;27,5466764113482;52,4055638032801;32,0064499798943;31,8341895832735;31,7417608148911;32,9661990894991;33,0085223702823;22,6345855488497;22,4111917159137;22,4447926913991;22,8080360188204;23,0596178840188
"569";"5005251";205,760819191156;204,529676038165;160,704147161439;23,5392966159554;143,810658831929;29,4121755999188;29,9961646989334;30,5183862198231;30,5696672617003;31,3546125722486;19,6783379177715;19,274909152541;19,6848241007605;19,457581542259;20,0008281441622
"570";"5005400";233,387207888485;195,224487819029;133,471929800198;47,3399726067589;166,635388663646;29,7690450546893;30,0478891379824;30,6135937408562;30,8050274223871;31,5548626617546;19,5360198717439;19,2420148813769;19,5856061928281;19,7322299471509;20,2068871630265
"571";"5005608";275,255007360254;162,974552450145;76,312708428865;43,5463844665302;107,083151532275;32,2768500352698;32,0265454647726;31,8511970491867;32,6695337682632;33,583827402319;21,7598896308139;21,4292020621775;21,514570384008;21,4908385329581;22,5584912036178
"572";"5005681";195,858160018921;156,101856231689;134,343780199687;19,4342115720113;109,952731450399;29,6433784166972;30,223074277242;30,1657698949178;30,5407277743022;31,5491213003794;19,4269830385844;19,0555907885234;19,3700853983561;18,6058659553528;19,7056466738383
"573";"5005707";190,29361483177;169,144924756163;125,237533853661;23,7718527302239;117,47123770388;30,0932574894117;30,456376709553;30,5869419382226;30,9530689879234;31,6119651794434;19,4210317978948;19,2964854980848;19,4014901818696;18,9274245670864;19,8115727323923
"574";"5005806";250,450286710323;185,136395681933;113,979686252962;56,831809126181;154,234442076707;31,5603565177337;31,446337753141;31,4735290217521;32,0013865165904;32,9794188659203;20,6562868689523;20,3265341841025;20,5343975899788;20,6009604071603;21,4808922394883
"575";"5006002";224,784296892691;188,222423092755;135,960760402219;53,3710364742555;174,707720475496;30,2230783637595;30,25209785314;30,8431872123681;31,2439515671292;31,6852316004067;20,004053014488;20,1399487758028;20,2708040688925;19,997075509334;20,8752336640289
"576";"5006200";218,515032971492;164,967284030602;120,105724647397;45,3232410618516;132,560321057429;30,3220966135869;30,2408440230323;30,8259744487825;31,4953628915255;31,7180913549955;19,783402177154;19,8975791149452;19,9164275185007;19,3411607351459;20,7180916520416
"577";"5006259";203,711096414706;172,96097881038;124,643297707162;32,3092169412752;126,529834282107;30,2494280745343;30,3509407973871;30,6112389913419;31,326118515759;31,7367415079256;19,4877104410311;19,5280666351318;19,5291198637427;18,8055052408358;20,2951991848829
"578";"5006275";268,818709365965;193,823509216309;159,291222579836;96,1497035589744;234,181381646104;29,6078998460544;29,6938782113744;30,3952299328301;30,1490753729512;30,9548521267148;19,3604668819998;19,1207758460458;19,6664888877568;18,4488395105197;20,0321586939294
"579";"5006358";201,075760329979;208,405874722246;174,149813223576;15,4943718979324;123,64652462282;30,0787941200146;30,7036742887635;30,2652770056241;31,4342619854471;31,6517451189566;20,1415589650472;19,6505157912987;19,5192254937213;19,0763247669607;20,0486951634504
"580";"5006408";325,84053272312;268,751631311104;162,371184957903;102,191367542676;241,26397868873;30,813272616284;30,7996142004843;31,3437701187565;31,642124962672;32,1234952420165;20,4119618625964;20,0336697034243;20,6768549040886;20,0344634298551;20,9851446421133
"581";"5006606";227,316362067835;201,869034667513;152,684271257315;31,8696868170553;157,157980164485;29,2581315182928;29,6385300123869;29,8860885492012;30,3483785230722;31,209259588327;19,4672747654701;18,9446080905288;19,1734951503241;19,1153666510511;19,8211656257288
"582";"5006903";219,465226663126;158,983014115342;86,739144763431;34,3552325888797;109,878099768011;32,1590498761014;32,0358742786957;31,2874374776273;33,2445332338144;33,4581184387207;22,3346831540804;21,5571881242701;21,3251028297184;21,1902004383706;22,4940355404003
"583";"5007109";233,357758061715;174,626057208548;132,427625308136;79,060767938028;194,649639887292;30,3567694075939;30,3749536531902;31,053376944456;31,2840875268808;31,743674249627;20,259758167399;20,1367721910014;20,4381713448716;19,7376463914303;21,0694911463431
"584";"5007208";221,63130218354;192,791372346641;137,940172717346;43,6046555552317;169,170020260028;30,2546287840279;30,367636599944;31,0573651612695;31,1815745225593;31,7960815239902;20,042343509731;20,1230312461284;20,4115086171164;20,284616280551;20,8512134552002
"585";"5007307";262,394036334494;168,152591705322;109,432366163834;79,4526983344037;145,567922509235;30,7365148378455;30,7526361216669;31,0895818420078;31,7264545482138;32,129760949508;20,6272103060847;20,3025928165602;20,7288871433424;20,5803669224615;21,377065513445
"586";"5007406";275,762052182798;193,469798146943;117,305035362715;85,1400446573893;158,926819431635;31,3027539665316;31,2521245273543;31,5866941993619;32,270382346636;32,7584344651964;21,0564235875636;20,7453000527841;21,2594146869801;20,9965443458086;21,7329828238782
"587";"5007505";251,712375331569;175,044201618916;120,734055080929;82,4441953092008;181,417021674079;30,9010401803094;30,9642840978262;31,3625315588874;31,9917573671083;32,2119881655719;20,870390634279;20,6022831684834;20,9046398369042;20,7952705589501;21,6413390443132
"588";"5007554";241,17436456061;145,128232906391;113,320706652356;49,3989458641449;117,310208754106;30,6878162483116;30,5473545309785;31,2739063362022;31,3586857907184;32,0126034191677;20,4674066196788;20,3638904497221;20,5824533561607;19,7060607253731;21,2744762928455
"589";"5007695";262,900517674496;188,561936709755;135,217821904233;92,7326782226562;191,43207252904;29,8336207941959;29,948645431117;30,5562546679848;31,1934445732518;31,3482618432296;19,896357255233;19,5444994073165;20,0325913680227;19,7594021546213;20,5680940527665
"590";"5007703";193,912856311333;187,659092972918;163,981585246761;14,7092446117866;116,970020573314;29,8397929959181;30,5016152916885;30,179464944979;31,0498458583181;31,5260620582394;19,8662068901992;19,4205476714344;19,3966956254913;18,8281266747451;19,9069217588843
"591";"5007901";238,196391797248;194,346284997372;131,54399734963;63,0757626686387;182,949871267071;30,149134854324;30,3414890711544;30,9092059099037;31,2152429464209;31,6304986968295;19,8934829216877;19,7780555914377;20,0116666764703;20,0481105469565;20,6468992670074
"592";"5007935";351,432391389046;296,45425264823;166,698240052851;104,165987558315;242,355207215937;30,1370860875579;30,1667320073577;30,7737569166589;31,0925068237621;31,404275815104;19,6687958277569;19,3129692472942;19,9030414146463;19,2736669846767;20,230866526075
"593";"5007950";194,706904701565;195,389725063158;161,73624420166;15,8807335832845;118,710762853208;29,8796878897625;30,4505926629771;30,2381270864735;30,9981681989587;31,614781504092;19,913077686144;19,4575278448022;19,5752893738125;18,9271980575893;20,0613929499751
"594";"5007976";193,05145443187;156,404071583467;104,722723268995;30,5025761174221;105,916417589375;30,4311824499392;30,5970212525012;30,8477925319298;31,3627806270824;31,8912476184321;19,7041386996999;19,7123483022054;19,622376984241;19,044641606948;20,393035065894
"595";"5008008";252,187984197912;184,868453979492;121,156713834951;76,4713152495908;181,436046976439;31,0797957433781;31,1446254488448;31,545324124081;32,0218148164346;32,3945292217631;20,7399675073758;20,5929574160509;20,8217113253096;20,8199424475012;21,6114358096056
"596";"5008305";257,901085787741;147,377970814;131,892604985886;65,3558789315308;163,088556925456;30,9244939965844;30,7596814759384;31,6225180428409;30,853331315682;32,1710821260832;20,6805785327738;20,3557110246587;20,9581775100979;19,2867679332605;21,3703647252371
