;ibge;road.dist;area.muni;dens.road 
3467;2202851;48992,68889;1917374020;2,56E-05
3468;2202901;63391,56737;3046054685;2,08E-05
3469;2203008;42338,74632;1201945878;3,52E-05
3470;2203107;61528,28113;1845430542;3,33E-05
3471;2203206;NA;NA;NA
3472;2203230;1760,559496;3154279646;5,58E-07
3473;2203255;NA;NA;NA
3474;2203271;NA;NA;NA
3475;2203305;47587,57474;216990544,3;0,000219307
3476;2203354;NA;NA;NA
3477;2203404;48656,56909;219016417,6;0,000222159
3478;2203420;16417,05756;847544052,7;1,94E-05
3479;2203453;NA;NA;NA
3480;2203503;55213,61336;1385219655;3,99E-05
3481;2203602;61599,43813;1090198329;5,65E-05
3482;2203701;40100,17868;912688876;4,39E-05
3483;2203750;31856,67789;713393967,5;4,47E-05
3484;2203800;NA;NA;NA
3485;2203859;NA;NA;NA
3486;2203909;162328,6876;3410734755;4,76E-05
3487;2204006;NA;NA;NA
3488;2204105;16828,30946;656981447,6;2,56E-05
3489;2204154;23679,31554;176533670,7;0,000134135
3490;2204204;78645,59771;492155850,2;0,000159798
3491;2204303;37578,88009;760472915,4;4,94E-05
3492;2204352;66708,0281;456067750,4;0,000146268
3493;2204402;248023,9003;3492344607;7,10E-05
3494;2204501;NA;NA;NA
3495;2204550;NA;NA;NA
3496;2204600;NA;NA;NA
3497;2204659;NA;NA;NA
3498;2204709;34282,32591;979579270,3;3,50E-05
3499;2204808;52994,14435;530242874;9,99E-05
3500;2204907;1937,254142;777077761;2,49E-06
3501;2205003;NA;NA;NA
3502;2205102;NA;NA;NA
3503;2205151;49125,864;1371708998;3,58E-05
3504;2205201;59313,32957;865725214,3;6,85E-05
3505;2205250;3967,882626;510386228,9;7,77E-06
3506;2205276;4667,54411;654404083,7;7,13E-06
3507;2205300;133588,0155;1867098922;7,15E-05
3508;2205359;68759,62381;1802252477;3,82E-05
3509;2205409;NA;NA;NA
3510;2205458;NA;NA;NA
3511;2205508;NA;NA;NA
3512;2205516;NA;NA;NA
3513;2205524;NA;NA;NA
3514;2205532;3632,393788;1272153729;2,86E-06
3515;2205540;27979,76209;67565490,92;0,000414113
3516;2205557;NA;NA;NA
3517;2205565;NA;NA;NA
3518;2205573;NA;NA;NA
3519;2205581;51986,47478;427037389,2;0,000121738
3520;2205599;NA;NA;NA
3521;2205607;78393,50951;1088099890;7,20E-05
3522;2205706;67042,99047;1072088139;6,25E-05
3523;2205805;8401,786515;705279141,6;1,19E-05
3524;2205854;NA;NA;NA
3525;2205904;73786,74266;1618172636;4,56E-05
3526;2205953;18697,47596;139989025,4;0,000133564
3527;2206001;NA;NA;NA
3528;2206050;7188,897697;521397623,1;1,38E-05
3529;2206100;29842,16188;226596886,1;0,000131697
3530;2206209;NA;NA;NA
3531;2206308;11920,25044;93590466,1;0,000127366
3532;2206357;242,4553194;1231073670;1,97E-07
3533;2206407;61009,55547;583099154,7;0,00010463
3534;2206506;19884,83889;401615578,2;4,95E-05
3535;2206605;194500,7369;2416039067;8,05E-05
3536;2206654;NA;NA;NA
3537;2206670;NA;NA;NA
3538;2206696;NA;NA;NA
3539;2206704;54574,43648;1316818690;4,14E-05
3540;2206720;NA;NA;NA
3541;2206753;12868,21589;356837984,6;3,61E-05
3542;2206803;NA;NA;NA
3543;2206902;6442,293155;526329457,3;1,22E-05
3544;2206951;NA;NA;NA
3545;2207009;96208,61255;2706921052;3,55E-05
3546;2207108;26672,94784;183284951,4;0,000145527
3547;2207207;8933,682604;278711616,7;3,21E-05
3548;2207306;NA;NA;NA
3549;2207355;NA;NA;NA
3550;2207405;28441,91902;2022111268;1,41E-05
3551;2207504;NA;NA;NA
3552;2207553;8230,809109;448974879,5;1,83E-05
3553;2207603;NA;NA;NA
3554;2207702;81163,10598;436230005,1;0,000186056
3555;2207751;36144,01738;776348631,4;4,66E-05
3556;2207777;42671,03261;752187520,1;5,67E-05
3557;2207793;NA;NA;NA
3558;2207801;70935,74335;1971065545;3,60E-05
3559;2207850;NA;NA;NA
3560;2207900;132118,598;1519685265;8,69E-05
3561;2207934;7212,428111;871600572,7;8,27E-06
3562;2207959;47786,27603;911429298;5,24E-05
3563;2208007;99791,64125;577953653,8;0,000172664
3564;2208106;60541,64615;4565971330;1,33E-05
3565;2208205;55810,52748;1947416014;2,87E-05
3566;2208304;112121,8164;2372571314;4,73E-05
3567;2208403;205049,3307;1411117840;0,00014531
3568;2208502;NA;NA;NA
3569;2208551;NA;NA;NA
3570;2208601;NA;NA;NA
3571;2208650;NA;NA;NA
3572;2208700;150002,153;2466307755;6,08E-05
3573;2208809;8442,687939;1252424400;6,74E-06
3574;2208858;94199,69912;2220359308;4,24E-05
3575;2208874;NA;NA;NA
3576;2208908;NA;NA;NA
3577;2209005;NA;NA;NA
3578;2209104;NA;NA;NA
3579;2209153;NA;NA;NA
3580;2209203;96235,56555;5281978152;1,82E-05
3581;2209302;37129,72498;1186145422;3,13E-05
3582;2209351;614,3048047;111183068,8;5,53E-06
3583;2209377;NA;NA;NA
3584;2209401;53403,88237;387663774,5;0,000137758
3585;2209450;3993,579681;33173464,42;0,000120385
3586;2209500;NA;NA;NA
3587;2209559;NA;NA;NA
3588;2209609;1009,343603;627748878,6;1,61E-06
3589;2209658;NA;NA;NA
3590;2209708;40793,36899;1342109650;3,04E-05
3591;2209757;48860,44358;1384241237;3,53E-05
3592;2209807;16086,86428;150346296,7;0,000106999
3593;2209856;NA;NA;NA
3594;2209872;54052,20418;818804650,7;6,60E-05
3595;2209906;NA;NA;NA
3596;2209955;45302,79356;395984183,2;0,000114406
3597;2209971;30231,51252;213608155,2;0,000141528
3598;2210003;67856,31483;1529988777;4,44E-05
3599;2210052;10222,04969;319663140,9;3,20E-05
3600;2210102;NA;NA;NA
3601;2210201;NA;NA;NA
3602;2210300;36796,43662;291174189,6;0,000126373
3603;2210359;1977,732358;673393445,5;2,94E-06
3604;2210375;NA;NA;NA
3605;2210383;3147,975818;446249719,5;7,05E-06
3606;2210391;NA;NA;NA
3607;2210409;6894,300625;5212410050;1,32E-06
3608;2210508;17180,07714;518645428,1;3,31E-05
3609;2210607;104096,0585;2417458664;4,31E-05
3610;2210623;NA;NA;NA
3611;2210631;318857,142;3149908960;0,000101227
3612;2210656;NA;NA;NA
3613;2210706;18197,97766;1071666279;1,70E-05
3614;2210805;41612,97361;1348321127;3,09E-05
3615;2210904;NA;NA;NA
3616;2210938;60546,00674;202937466,5;0,000298348
3617;2210953;NA;NA;NA
3618;2210979;NA;NA;NA
3619;2211001;226936,8087;1393037638;0,000162908
3620;2211100;NA;NA;NA
3621;2211209;NA;NA;NA
3622;2211308;65381,28521;1336728761;4,89E-05
3623;2211357;37627,86033;450976228,7;8,34E-05
3624;2211407;NA;NA;NA
3625;2211506;NA;NA;NA
3626;2211605;36062,74037;221727271,9;0,000162645
3627;2211704;NA;NA;NA
3628;2300101;2546,496373;178686969,2;1,43E-05
3629;2300150;NA;NA;NA
3630;2300200;114901,563;842190388,2;0,000136432
3631;2300309;37527,0761;2263729088;1,66E-05
3632;2300408;16374,00611;2433738226;6,73E-06
3633;2300507;NA;NA;NA
3634;2300606;NA;NA;NA
3635;2300705;54280,80738;1337402972;4,06E-05
3636;2300754;52240,67547;1178321552;4,43E-05
3637;2300804;NA;NA;NA
3638;2300903;NA;NA;NA
3639;2301000;37760,70453;482048512;7,83E-05
3640;2301109;83900,71576;1227727789;6,83E-05
3641;2301208;31875,56678;656090153,9;4,86E-05
3642;2301257;24345,10575;344176654,2;7,07E-05
3643;2301307;NA;NA;NA
3644;2301406;NA;NA;NA
3645;2301505;2826,896141;1065947471;2,65E-06
3646;2301604;NA;NA;NA
3647;2301703;21646,25997;885129750,5;2,45E-05
3648;2301802;24638,42396;146319167,3;0,000168388
3649;2301851;42464,08242;1079476796;3,93E-05
3650;2301901;NA;NA;NA
3651;2301950;NA;NA;NA
3652;2302008;35465,83962;711327583,1;4,99E-05
3653;2302057;8499,530953;383653173,9;2,22E-05
3654;2302107;NA;NA;NA
3655;2302206;70314,33288;1622972763;4,33E-05
3656;2302305;97048,01949;842788319,7;0,000115151
3657;2302404;84541,08167;2835091699;2,98E-05
3658;2302503;41241,65454;662901726,1;6,22E-05
3659;2302602;35560,04871;1124999571;3,16E-05
3660;2302701;112,7213976;1082434799;1,04E-07
3661;2302800;96031,02285;3216113884;2,99E-05
3662;2302909;NA;NA;NA
3663;2303006;53270,30593;845837125,7;6,30E-05
3664;2303105;15523,12003;756806342,2;2,05E-05
3665;2303204;NA;NA;NA
3666;2303303;21110,28402;1061026769;1,99E-05
3667;2303402;NA;NA;NA
3668;2303501;18743,73598;834458934,6;2,25E-05
3669;2303600;NA;NA;NA
3670;2303659;NA;NA;NA
3671;2303709;114823,9593;1227540872;9,35E-05
3672;2303808;NA;NA;NA
3673;2303907;9104,255703;238406375,3;3,82E-05
3674;2303931;6525,076266;815128116,4;8,00E-06
3675;2303956;38035,4052;278213344,3;0,000136713
3676;2304004;45438,79787;775884670,1;5,86E-05
3677;2304103;122343,0026;2985471162;4,10E-05
3678;2304202;NA;NA;NA
3679;2304236;NA;NA;NA
3680;2304251;2579,160301;329860391,2;7,82E-06
3681;2304269;NA;NA;NA
3682;2304277;19172,75224;382456346,4;5,01E-05
3683;2304285;20220,89832;78948537,98;0,000256128
3684;2304301;23189,23699;503264937,5;4,61E-05
3685;2304350;46166,35572;516818590,3;8,93E-05
3686;2304400;46933,51578;314699311,1;0,000149138
3687;2304459;NA;NA;NA
3688;2304509;20255,38909;181280464,2;0,000111735
3689;2304608;NA;NA;NA
3690;2304657;NA;NA;NA
3691;2304707;69009,57071;2664204088;2,59E-05
3692;2304806;NA;NA;NA
3693;2304905;NA;NA;NA
3694;2304954;NA;NA;NA
3695;2305001;NA;NA;NA
3696;2305100;NA;NA;NA
3697;2305209;NA;NA;NA
3698;2305233;16229,62942;159865662,3;0,00010152
3699;2305266;44868,40564;876574497;5,12E-05
3700;2305308;15212,69412;415118893,3;3,66E-05
3701;2305332;NA;NA;NA
3702;2305357;18472,32366;423434149,3;4,36E-05
3703;2305407;84524,93783;1870536212;4,52E-05
3704;2305506;10985,76663;1028418508;1,07E-05
3705;2305605;130494,1265;3217886722;4,06E-05
3706;2305654;31953,43636;702264052,8;4,55E-05
3707;2305704;59952,14389;274944227,9;0,000218052
3708;2305803;NA;NA;NA
3709;2305902;39042,88588;1477821351;2,64E-05
3710;2306009;17080,33587;820701149,9;2,08E-05
3711;2306108;45021,27939;1460388823;3,08E-05
3712;2306207;NA;NA;NA
3713;2306256;26971,87192;151521132,7;0,000178007
3714;2306306;47025,98107;430264664,7;0,000109295
3715;2306405;57452,86394;1613047923;3,56E-05
3716;2306504;NA;NA;NA
3717;2306553;11465,56553;720261679,7;1,59E-05
3718;2306603;25893,27193;782885832,5;3,31E-05
3719;2306702;33819,2652;1758027401;1,92E-05
3720;2306801;30110,57389;668249341,4;4,51E-05
3721;2306900;148646,0198;1875363892;7,93E-05
3722;2307007;NA;NA;NA
3723;2307106;NA;NA;NA
3724;2307205;29961,24878;353015035,3;8,49E-05
3725;2307254;NA;NA;NA
3726;2307304;NA;NA;NA
3727;2307403;NA;NA;NA
3728;2307502;67876,82011;947213392,5;7,17E-05
3729;2307601;94736,15841;749679408,7;0,000126369
3730;2307635;48948,78165;1033982209;4,73E-05
3731;2307650;13510,73009;106566903,8;0,000126782
3732;2307700;32476,37599;590408019,6;5,50E-05
3733;2307809;103122,7381;573962046,6;0,000179668
3734;2307908;24008,71092;298970158,4;8,03E-05
3735;2308005;NA;NA;NA
3736;2308104;11439,83048;1048675829;1,09E-05
3737;2308203;NA;NA;NA
3738;2308302;42618,8768;605960096,1;7,03E-05
3739;2308351;33527,01118;501943643;6,68E-05
3740;2308377;NA;NA;NA
3741;2308401;NA;NA;NA
3742;2308500;NA;NA;NA
3743;2308609;NA;NA;NA
3744;2308708;65724,30352;2776637129;2,37E-05
3745;2308807;NA;NA;NA
3746;2308906;24052,45991;415378026;5,79E-05
3747;2309003;NA;NA;NA
3748;2309102;NA;NA;NA
3749;2309201;NA;NA;NA
3750;2309300;NA;NA;NA
3751;2309409;NA;NA;NA
3752;2309458;53548,2721;764858598,9;7,00E-05
3753;2309508;13919,12379;575810027,9;2,42E-05
3754;2309607;21346,01366;254452411,2;8,39E-05
3755;2309706;NA;NA;NA
3756;2309805;NA;NA;NA
3757;2309904;NA;NA;NA
3758;2310001;56981,87178;440155638,5;0,000129458
3759;2310100;NA;NA;NA
3760;2310209;NA;NA;NA
3761;2310258;NA;NA;NA
3762;2310308;89460,70089;2303559918;3,88E-05
3763;2310407;14762,02669;482230535,1;3,06E-05
3764;2310506;100278,669;1302535799;7,70E-05
3765;2310605;22304,58515;149596386,4;0,000149098
3766;2310704;23320,9401;1377174442;1,69E-05
3767;2310803;37312,52943;433201859,6;8,61E-05
3768;2310852;NA;NA;NA
3769;2310902;NA;NA;NA
3770;2310951;NA;NA;NA
3771;2311009;53348,27252;1309936367;4,07E-05
3772;2311108;4129,315196;217406847,4;1,90E-05
3773;2311207;NA;NA;NA
3774;2311231;7284,18655;410096634,1;1,78E-05
3775;2311264;NA;NA;NA
3776;2311306;84478,63704;2018226228;4,19E-05
3777;2311355;32003,95423;559117903,2;5,72E-05
3778;2311405;91726,36593;3273138041;2,80E-05
3779;2311504;47389,59301;613330169,5;7,73E-05
3780;2311603;NA;NA;NA
3781;2311702;NA;NA;NA
3782;2311801;75100,52752;1589344477;4,73E-05
3783;2311900;NA;NA;NA
3784;2311959;7338,760913;804167972;9,13E-06
3785;2312007;NA;NA;NA
3786;2312106;NA;NA;NA
3787;2312205;NA;NA;NA
3788;2312304;NA;NA;NA
3789;2312403;55823,86833;833776852,9;6,70E-05
3790;2312502;29693,20379;280275628,8;0,000105943
3791;2312601;11545,49781;122324216,3;9,44E-05
3792;2312700;65253,62753;1001391200;6,52E-05
3793;2312809;32513,71891;423857843,3;7,67E-05
3794;2312908;162018,3038;2122204625;7,63E-05
3795;2313005;99327,61325;1534945446;6,47E-05
3796;2313104;79501,47884;861380956,2;9,23E-05
3797;2313203;7873,697027;1960816613;4,02E-06
3798;2313252;NA;NA;NA
3799;2313302;195775,1232;4016922802;4,87E-05
3800;2313351;11337,56666;759187381,4;1,49E-05
3801;2313401;62262,1847;909337790,7;6,85E-05
3802;2313500;13320,41494;925018692,4;1,44E-05
3803;2313559;22206,89516;202124772;0,000109867
3804;2313609;28444,9737;421214456,5;6,75E-05
3805;2313708;20757,83865;263724673,9;7,87E-05
3806;2313757;49329,06972;316485612,1;0,000155865
3807;2313807;10657,18601;97002293,83;0,000109865
3808;2313906;NA;NA;NA
3809;2313955;NA;NA;NA
3810;2314003;49968,61324;835065473,9;5,98E-05
3811;2314102;23348,5648;1312413839;1,78E-05
3812;2400109;55010,55906;608997968,2;9,03E-05
3813;2400208;46998,13013;1303971419;3,60E-05
3814;2400307;NA;NA;NA
3815;2400406;NA;NA;NA
3816;2400505;NA;NA;NA
3817;2400604;14846,95853;127994027,9;0,000115997
3818;2400703;NA;NA;NA
3819;2400802;63855,33429;742342925,7;8,60E-05
3820;2400901;36839,02002;244787417,8;0,000150494
3821;2401008;79651,83706;1601872343;4,97E-05
3822;2401107;20582,08194;357757634,6;5,75E-05
3823;2401206;10938,02848;115582142,1;9,46E-05
3824;2401305;86814,6878;897003469,1;9,68E-05
3825;2401404;14090,56179;245775933,2;5,73E-05
3826;2401453;44817,40376;825495927,9;5,43E-05
3827;2401503;NA;NA;NA
3828;2401602;NA;NA;NA
3829;2401651;NA;NA;NA
3830;2401701;15834,42098;122185990,4;0,000129593
3831;2401800;NA;NA;NA
3832;2401859;NA;NA;NA
3833;2401909;21817,26361;261688011,9;8,34E-05
3834;2402006;69240,37459;1229034429;5,63E-05
3835;2402105;36116,23386;214060682,4;0,00016872
3836;2402204;33362,23174;245554428,3;0,000135865
3837;2402303;NA;NA;NA
3838;2402402;11161,54062;246559358,3;4,53E-05
3839;2402501;NA;NA;NA
3840;2402600;63259,82982;725064585,2;8,72E-05
3841;2402709;NA;NA;NA
3842;2402808;NA;NA;NA
3843;2402907;NA;NA;NA
3844;2403004;NA;NA;NA
3845;2403103;72481,83174;865372640,2;8,38E-05
3846;2403202;NA;NA;NA
3847;2403251;31733,52251;123558548,4;0,00025683
3848;2403301;2835,181132;125666456,2;2,26E-05
3849;2403400;4494,538261;265210089,5;1,69E-05
3850;2403509;NA;NA;NA
3851;2403608;19499,98876;139682129,3;0,000139603
3852;2403707;20641,18801;268523453,1;7,69E-05
3853;2403756;7617,365559;323031020,3;2,36E-05
3854;2403806;18252,92444;505121773,2;3,61E-05
3855;2403905;20349,37824;181456528,8;0,000112145
3856;2404002;13123,0655;63253881,23;0,000207467
3857;2404101;3981,762148;342732693,6;1,16E-05
3858;2404200;20086,9392;192410899,1;0,000104396
3859;2404309;132454,9448;1129368572;0,000117282
3860;2404408;NA;NA;NA
3861;2404507;18533,27657;259304733,2;7,15E-05
3862;2404606;18644,67353;312394146,8;5,97E-05
3863;2404705;9129,130971;374497120,4;2,44E-05
3864;2404804;NA;NA;NA
3865;2404853;22703,95665;203758122,3;0,000111426
3866;2404903;22773,10945;132971705,8;0,000171263
3867;2405009;493,2747728;54646283,29;9,03E-06
3868;2405108;34535,69465;416436086,6;8,29E-05
3869;2405207;32468,52605;304870884,2;0,000106499
3870;2405306;13874,32261;187343237,6;7,41E-05
3871;2405405;NA;NA;NA
3872;2405504;3050,565617;254517883,7;1,20E-05
3873;2405603;8990,500222;330559647,4;2,72E-05
3874;2405702;35696,05371;367886296,2;9,70E-05
3875;2405801;34824,16712;716189308,1;4,86E-05
3876;2405900;NA;NA;NA
3877;2406007;17573,15348;117558797,3;0,000149484
3878;2406106;50978,76138;934093993,9;5,46E-05
3879;2406155;NA;NA;NA
3880;2406205;NA;NA;NA
3881;2406304;NA;NA;NA
3882;2406403;NA;NA;NA
3883;2406502;NA;NA;NA
3884;2406601;NA;NA;NA
3885;2406700;31004,24679;677724436,2;4,57E-05
3886;2406809;22552,39161;130430806,7;0,000172907
3887;2406908;NA;NA;NA
3888;2407005;15133,48159;166522803,4;9,09E-05
3889;2407104;71150,35634;511275114,5;0,000139163
3890;2407203;38505,59406;788869192,4;4,88E-05
3891;2407252;9259,348898;31949703,27;0,00028981
3892;2407302;12592,35285;345508067;3,64E-05
3893;2407401;2590,601828;169389653,3;1,53E-05
3894;2407500;19067,94829;131433242;0,000145077
3895;2407609;21396,43122;135080420;0,000158398
3896;2407708;NA;NA;NA
3897;2407807;NA;NA;NA
3898;2407906;NA;NA;NA
3899;2408003;195792,1387;2099448995;9,33E-05
3900;2408102;62442,30394;167382904;0,000373051
3901;2408201;15304,59454;308035964,8;4,97E-05
3902;2408300;NA;NA;NA
3903;2408409;NA;NA;NA
3904;2408508;930,7123363;253339420;3,67E-06
3905;2408607;6743,643284;81338351,49;8,29E-05
3906;2408706;11594,09688;383318982,8;3,02E-05
3907;2408805;4440,224507;258500577,7;1,72E-05
3908;2408904;NA;NA;NA
3909;2408953;26135,25279;150406269,4;0,000173764
3910;2409100;NA;NA;NA
3911;2409209;NA;NA;NA
3912;2409308;23378,87903;319063707,2;7,33E-05
3913;2409332;17875,03066;219888447,3;8,13E-05
3914;2409407;53084,23796;259805991,9;0,000204323
3915;2409506;NA;NA;NA
3916;2409605;3495,353722;295498712,6;1,18E-05
3917;2409704;23993,64653;954053898,3;2,51E-05
3918;2409803;1555,644271;192843722,6;8,07E-06
3919;2409902;3168,780456;419524323,3;7,55E-06
3920;2410009;NA;NA;NA
3921;2410108;14180,38514;230724991,7;6,15E-05
3922;2410207;NA;NA;NA
3923;2410256;NA;NA;NA
3924;2410306;18095,98944;167587216,4;0,00010798
3925;2410405;1547,26369;504915084;3,06E-06
3926;2410504;11701,79251;78182679,92;0,000149672
3927;2410603;4705,759307;100041597,3;4,70E-05
3928;2410702;6567,523734;127162002,8;5,16E-05
3929;2410801;13251,49952;128020538,7;0,000103511
3930;2410900;21651,82395;263318571,2;8,22E-05
3931;2411007;16693,97446;154756378;0,000107873
3932;2411056;8456,135082;169249518;5,00E-05
3933;2411106;NA;NA;NA
3934;2411205;36672,83135;625553967,5;5,86E-05
3935;2411403;2777,355709;1426650978;1,95E-06
3936;2411429;NA;NA;NA
3937;2411502;NA;NA;NA
3938;2411601;NA;NA;NA
3939;2411700;NA;NA;NA
3940;2411809;17534,67424;404522843,7;4,33E-05
3941;2411908;15604,98344;75542427,36;0,000206572
3942;2412005;41150,56687;249348015,6;0,000165033
3943;2412104;NA;NA;NA
3944;2412203;25412,59159;290560080,9;8,75E-05
3945;2412302;13668,39075;341619390,1;4,00E-05
3946;2412401;5036,919182;174608465,2;2,88E-05
3947;2412500;NA;NA;NA
3948;2412559;NA;NA;NA
3949;2412609;NA;NA;NA
3950;2412708;27799,56406;195491702,5;0,000142203
3951;2412807;NA;NA;NA
3952;2412906;NA;NA;NA
3953;2413003;NA;NA;NA
3954;2413102;22092,24817;167839780,6;0,000131627
3955;2413201;NA;NA;NA
3956;2413300;NA;NA;NA
3957;2413359;11274,73912;616747861,6;1,83E-05
3958;2413409;47201,89438;562404671,1;8,39E-05
3959;2413508;NA;NA;NA
3960;2413557;13627,70814;122315045,7;0,000111415
3961;2413607;17841,9878;157774716,2;0,000113085
3962;2413706;NA;NA;NA
3963;2413805;16792,4284;124028721,7;0,000135391
3964;2413904;23104,1226;353250894,7;6,54E-05
3965;2414001;29282,15746;357419798,2;8,19E-05
3966;2414100;NA;NA;NA
3967;2414159;NA;NA;NA
3968;2414209;NA;NA;NA
3969;2414308;18365,95976;135472352,2;0,00013557
3970;2414407;28561,63823;839947479,3;3,40E-05
3971;2414456;34473,10883;268787432;0,000128254
3972;2414506;NA;NA;NA
3973;2414605;43584,51898;836168754,1;5,21E-05
3974;2414704;NA;NA;NA
3975;2414753;NA;NA;NA
3976;2414803;NA;NA;NA
3977;2414902;NA;NA;NA
3978;2415008;NA;NA;NA
3979;2500106;NA;NA;NA
3980;2500205;NA;NA;NA
3981;2500304;NA;NA;NA
3982;2500403;4715,719813;122439764,6;3,85E-05
3983;2500502;NA;NA;NA
3984;2500536;29483,97542;305951735,3;9,64E-05
3985;2500577;30464,0194;220660790,9;0,000138058
3986;2500601;24908,1251;182722672,2;0,000136317
3987;2500700;64652,39614;473421717,7;0,000136564
3988;2500734;NA;NA;NA
3989;2500775;19675,72107;295546808,9;6,66E-05
3990;2500809;NA;NA;NA
3991;2500908;NA;NA;NA
3992;2501005;NA;NA;NA
3993;2501104;3208,977798;266972107,4;1,20E-05
