"";"ibge";"id.sus";"mortes";"mortes.diabetes";"mortes.hipertensao";"estabelecimentos.saude";"leitos";"profissionais.saude";"aux.enf.intensivista";"sup.enf.intensivista";"sup.med.intensivista";"sup.med.infectologista";"p_diabetes";"p_hipertensao"
"2628";3132602;"313260";36;2;2;1;NA;42;NA;NA;NA;NA;0,0555555555555556;0,0555555555555556
"2629";3132701;"313270";195;13;7;2;88;358;NA;NA;NA;NA;0,0666666666666667;0,0358974358974359
"2630";3132800;"313280";16;2;1;NA;NA;29;NA;NA;NA;NA;0,125;0,0625
"2631";3132909;"313290";85;3;2;3;24;130;NA;NA;NA;NA;0,0352941176470588;0,0235294117647059
"2632";3133006;"313300";111;5;8;2;47;145;NA;NA;NA;NA;0,045045045045045;0,0720720720720721
"2633";3133105;"313310";101;4;4;1;62;269;NA;NA;NA;NA;0,0396039603960396;0,0396039603960396
"2634";3133204;"313320";96;6;7;3;20;156;NA;NA;NA;NA;0,0625;0,0729166666666667
"2635";3133303;"313330";173;7;4;7;62;326;NA;NA;NA;1;0,0404624277456647;0,023121387283237
"2636";3133402;"313340";81;7;3;4;NA;125;NA;NA;NA;NA;0,0864197530864197;0,037037037037037
"2637";3133501;"313350";185;15;6;1;54;147;NA;NA;NA;NA;0,0810810810810811;0,0324324324324324
"2638";3133600;"313360";55;4;2;2;NA;64;NA;NA;NA;NA;0,0727272727272727;0,0363636363636364
"2639";3133709;"313370";78;3;3;1;NA;124;NA;NA;NA;NA;0,0384615384615385;0,0384615384615385
"2640";3133758;"313375";102;4;7;3;34;152;NA;NA;NA;NA;0,0392156862745098;0,0686274509803922
"2641";3133808;"313380";644;29;23;1;101;865;NA;NA;NA;NA;0,0450310559006211;0,0357142857142857
"2642";3133907;"313390";38;2;1;1;NA;52;NA;NA;NA;NA;0,0526315789473684;0,0263157894736842
"2643";3134004;"313400";87;7;5;3;NA;119;NA;NA;NA;NA;0,0804597701149425;0,0574712643678161
"2644";3134103;"313410";52;0;6;1;NA;71;NA;NA;NA;NA;0;0,115384615384615
"2645";3134202;"313420";829;36;41;4;220;819;1;NA;NA;1;0,0434258142340169;0,0494571773220748
"2646";3134301;"313430";38;1;NA;1;NA;78;NA;NA;NA;NA;0,0263157894736842;NA
"2647";3134400;"313440";248;11;13;2;65;537;NA;NA;NA;NA;0,0443548387096774;0,0524193548387097
"2648";3134509;"313450";34;5;2;1;NA;79;NA;NA;NA;NA;0,147058823529412;0,0588235294117647
"2649";3134608;"313460";115;5;5;2;31;153;NA;NA;NA;NA;0,0434782608695652;0,0434782608695652
"2650";3134707;"313470";75;3;5;3;38;201;NA;NA;NA;NA;0,04;0,0666666666666667
"2651";3134806;"313480";65;3;5;1;12;67;NA;NA;NA;NA;0,0461538461538462;0,0769230769230769
"2652";3134905;"313490";175;11;13;2;37;209;NA;NA;NA;NA;0,0628571428571429;0,0742857142857143
"2653";3135001;"313500";21;1;1;1;NA;45;NA;NA;NA;NA;0,0476190476190476;0,0476190476190476
"2654";3135050;"313505";179;6;16;1;25;370;NA;NA;NA;NA;0,0335195530726257;0,0893854748603352
"2655";3135076;"313507";28;1;1;1;NA;43;NA;NA;NA;NA;0,0357142857142857;0,0357142857142857
"2656";3135100;"313510";472;8;12;2;151;1180;NA;NA;NA;NA;0,0169491525423729;0,0254237288135593
"2657";3135209;"313520";405;4;15;5;66;556;NA;NA;NA;NA;0,00987654320987654;0,037037037037037
"2658";3135308;"313530";15;1;NA;1;NA;44;NA;NA;NA;NA;0,0666666666666667;NA
"2659";3135357;"313535";61;1;NA;2;NA;103;NA;NA;NA;NA;0,0163934426229508;NA
"2660";3135407;"313540";44;6;2;2;18;124;NA;NA;NA;NA;0,136363636363636;0,0454545454545455
"2661";3135456;"313545";38;1;NA;5;NA;69;NA;NA;NA;NA;0,0263157894736842;NA
"2662";3135506;"313550";105;6;5;2;NA;130;NA;NA;NA;NA;0,0571428571428571;0,0476190476190476
"2663";3135605;"313560";60;0;2;2;NA;75;NA;NA;NA;NA;0;0,0333333333333333
"2664";3135704;"313570";47;0;NA;2;NA;90;NA;NA;NA;NA;0;NA
"2665";3135803;"313580";171;12;9;3;81;281;NA;NA;NA;NA;0,0701754385964912;0,0526315789473684
"2666";3135902;"313590";45;2;3;1;NA;60;NA;NA;NA;NA;0,0444444444444444;0,0666666666666667
"2667";3136009;"313600";116;4;4;4;33;142;NA;NA;NA;NA;0,0344827586206897;0,0344827586206897
"2668";3136108;"313610";52;0;8;1;NA;63;NA;NA;NA;NA;0;0,153846153846154
"2669";3136207;"313620";496;21;29;1;117;748;18;1;0;NA;0,0423387096774194;0,0584677419354839
"2670";3136306;"313630";336;7;23;8;65;459;NA;NA;NA;NA;0,0208333333333333;0,068452380952381
"2671";3136405;"313640";32;0;NA;2;NA;55;NA;NA;NA;NA;0;NA
"2672";3136504;"313650";70;8;1;3;27;127;NA;NA;NA;NA;0,114285714285714;0,0142857142857143
"2673";3136520;"313652";18;1;NA;1;NA;64;NA;NA;NA;NA;0,0555555555555556;NA
"2674";3136553;"313655";23;4;1;1;NA;40;NA;NA;NA;NA;0,173913043478261;0,0434782608695652
"2675";3136579;"313657";39;2;NA;1;NA;46;NA;NA;NA;NA;0,0512820512820513;NA
"2676";3136652;"313665";144;7;6;3;NA;332;NA;NA;NA;NA;0,0486111111111111;0,0416666666666667
"2677";3136702;"313670";4180;161;132;5;2385;11148;70;8;19;15;0,0385167464114833;0,0315789473684211
"2678";3136801;"313680";23;2;2;1;NA;60;NA;NA;NA;NA;0,0869565217391304;0,0869565217391304
"2679";3136900;"313690";53;3;2;3;14;120;NA;NA;NA;NA;0,0566037735849057;0,0377358490566038
"2680";3136959;"313695";29;2;NA;2;NA;70;NA;NA;NA;NA;0,0689655172413793;NA
"2681";3137007;"313700";114;2;7;2;22;189;NA;NA;NA;NA;0,0175438596491228;0,0614035087719298
"2682";3137106;"313710";63;3;4;2;9;89;NA;NA;NA;NA;0,0476190476190476;0,0634920634920635
"2683";3137205;"313720";289;6;5;1;54;442;NA;NA;NA;NA;0,0207612456747405;0,0173010380622837
"2684";3137304;"313730";20;1;1;1;NA;71;NA;NA;NA;NA;0,05;0,05
"2685";3137403;"313740";84;5;7;1;NA;120;NA;NA;NA;NA;0,0595238095238095;0,0833333333333333
"2686";3137502;"313750";133;7;7;1;19;244;NA;NA;NA;NA;0,0526315789473684;0,0526315789473684
"2687";3137536;"313753";63;3;2;1;NA;100;NA;NA;NA;NA;0,0476190476190476;0,0317460317460317
"2688";3137601;"313760";309;9;2;3;77;741;NA;NA;NA;NA;0,029126213592233;0,00647249190938511
"2689";3137700;"313770";128;9;9;1;50;180;NA;NA;NA;NA;0,0703125;0,0703125
"2690";3137809;"313780";163;18;12;1;50;230;NA;NA;NA;NA;0,110429447852761;0,0736196319018405
"2691";3137908;"313790";22;0;1;1;8;56;NA;NA;NA;NA;0;0,0454545454545455
"2692";3138005;"313800";68;4;5;1;23;82;NA;NA;NA;NA;0,0588235294117647;0,0735294117647059
"2693";3138104;"313810";32;2;3;1;NA;86;NA;NA;NA;NA;0,0625;0,09375
"2694";3138203;"313820";684;35;32;20;179;1395;NA;NA;NA;2;0,0511695906432749;0,0467836257309941
"2695";3138302;"313830";23;1;1;1;NA;32;NA;NA;NA;NA;0,0434782608695652;0,0434782608695652
"2696";3138351;"313835";19;2;1;1;NA;65;NA;NA;NA;NA;0,105263157894737;0,0526315789473684
"2697";3138401;"313840";464;23;11;2;87;731;NA;1;0;NA;0,0495689655172414;0,0237068965517241
"2698";3138500;"313850";32;3;NA;1;NA;57;NA;NA;NA;NA;0,09375;NA
"2699";3138609;"313860";164;10;12;1;35;258;NA;NA;NA;NA;0,0609756097560976;0,0731707317073171
"2700";3138625;"313862";43;1;3;2;NA;101;NA;NA;NA;NA;0,0232558139534884;0,0697674418604651
"2701";3138658;"313865";62;1;1;5;NA;86;NA;NA;NA;NA;0,0161290322580645;0,0161290322580645
"2702";3138674;"313867";34;0;NA;1;NA;58;NA;NA;NA;NA;0;NA
"2703";3138682;"313868";41;2;5;2;NA;62;NA;NA;NA;NA;0,0487804878048781;0,121951219512195
"2704";3138708;"313870";32;3;4;1;NA;68;NA;NA;NA;NA;0,09375;0,125
"2705";3138807;"313880";132;2;3;3;44;206;NA;NA;NA;NA;0,0151515151515152;0,0227272727272727
"2706";3138906;"313890";60;2;2;4;44;135;NA;NA;NA;NA;0,0333333333333333;0,0333333333333333
"2707";3139003;"313900";264;12;21;2;56;355;NA;NA;NA;1;0,0454545454545455;0,0795454545454545
"2708";3139102;"313910";30;1;3;1;NA;53;NA;NA;NA;NA;0,0333333333333333;0,1
"2709";3139201;"313920";148;3;6;3;34;170;NA;NA;NA;NA;0,0202702702702703;0,0405405405405405
"2710";3139250;"313925";47;2;1;4;NA;77;NA;NA;NA;NA;0,0425531914893617;0,0212765957446809
"2711";3139300;"313930";136;6;10;3;38;237;NA;NA;NA;NA;0,0441176470588235;0,0735294117647059
"2712";3139409;"313940";553;31;33;2;214;1428;NA;NA;NA;1;0,0560578661844485;0,0596745027124774
"2713";3139508;"313950";149;6;14;3;68;231;NA;NA;NA;NA;0,0402684563758389;0,0939597315436242
"2714";3139607;"313960";195;19;9;2;82;292;NA;NA;NA;NA;0,0974358974358974;0,0461538461538462
"2715";3139805;"313980";116;7;2;1;38;181;NA;NA;NA;NA;0,0603448275862069;0,0172413793103448
"2716";3139706;"313970";49;4;2;3;NA;77;NA;NA;NA;NA;0,0816326530612245;0,0408163265306122
"2717";3139904;"313990";96;6;6;2;16;117;NA;NA;NA;NA;0,0625;0,0625
"2718";3140001;"314000";360;15;15;2;67;756;NA;NA;NA;1;0,0416666666666667;0,0416666666666667
"2719";3140100;"314010";48;3;4;2;NA;46;NA;NA;NA;NA;0,0625;0,0833333333333333
"2720";3140159;"314015";63;3;2;3;NA;114;NA;NA;NA;NA;0,0476190476190476;0,0317460317460317
"2721";3140209;"314020";30;1;1;2;NA;56;NA;NA;NA;NA;0,0333333333333333;0,0333333333333333
"2722";3140308;"314030";43;2;3;1;NA;48;NA;NA;NA;NA;0,0465116279069767;0,0697674418604651
"2723";3140407;"314040";19;3;1;NA;NA;32;NA;NA;NA;NA;0,157894736842105;0,0526315789473684
"2724";3140506;"314050";100;1;NA;1;18;135;NA;NA;NA;NA;0,01;NA
"2725";3140530;"314053";56;2;5;1;NA;64;NA;NA;NA;NA;0,0357142857142857;0,0892857142857143
"2726";3140555;"314055";51;2;3;1;NA;69;NA;NA;NA;NA;0,0392156862745098;0,0588235294117647
"2727";3140605;"314060";45;2;1;1;NA;49;NA;NA;NA;NA;0,0444444444444444;0,0222222222222222
"2728";3140704;"314070";176;7;9;2;62;305;NA;NA;NA;NA;0,0397727272727273;0,0511363636363636
"2729";3171501;"317150";24;0;2;2;NA;46;NA;NA;NA;NA;0;0,0833333333333333
"2730";3140803;"314080";121;4;8;1;NA;164;NA;NA;NA;NA;0,0330578512396694;0,0661157024793388
"2731";3140852;"314085";55;2;3;4;NA;98;NA;NA;NA;NA;0,0363636363636364;0,0545454545454545
"2732";3140902;"314090";117;5;11;1;39;179;NA;NA;NA;NA;0,0427350427350427;0,094017094017094
"2733";3141009;"314100";86;2;9;2;4;187;NA;NA;NA;NA;0,0232558139534884;0,104651162790698
"2734";3141108;"314110";216;15;13;1;65;262;NA;NA;NA;1;0,0694444444444444;0,0601851851851852
"2735";3141207;"314120";29;1;1;1;10;64;NA;NA;NA;NA;0,0344827586206897;0,0344827586206897
"2736";3141306;"314130";17;0;3;1;NA;42;NA;NA;NA;NA;0;0,176470588235294
"2737";3141405;"314140";188;4;8;2;56;213;NA;NA;NA;NA;0,0212765957446809;0,0425531914893617
"2738";3141504;"314150";53;3;2;1;18;65;NA;NA;NA;NA;0,0566037735849057;0,0377358490566038
"2739";3141603;"314160";84;4;3;1;20;103;NA;NA;NA;NA;0,0476190476190476;0,0357142857142857
"2740";3141702;"314170";43;1;3;1;NA;84;NA;NA;NA;NA;0,0232558139534884;0,0697674418604651
"2741";3141801;"314180";131;2;5;1;61;267;NA;NA;NA;NA;0,0152671755725191;0,0381679389312977
"2742";3141900;"314190";32;3;3;1;20;56;NA;NA;NA;NA;0,09375;0,09375
"2743";3142007;"314200";113;3;1;3;30;232;NA;NA;NA;NA;0,0265486725663717;0,00884955752212389
"2744";3142106;"314210";67;1;6;2;NA;99;NA;NA;NA;NA;0,0149253731343284;0,0895522388059701
"2745";3142205;"314220";108;10;8;2;48;129;NA;NA;NA;NA;0,0925925925925926;0,0740740740740741
"2746";3142254;"314225";31;1;1;2;NA;65;NA;NA;NA;NA;0,032258064516129;0,032258064516129
"2747";3142304;"314230";40;3;1;2;NA;73;NA;NA;NA;NA;0,075;0,025
"2748";3142403;"314240";56;1;1;1;13;87;NA;NA;NA;NA;0,0178571428571429;0,0178571428571429
"2749";3142502;"314250";15;1;1;1;NA;68;NA;NA;NA;NA;0,0666666666666667;0,0666666666666667
"2750";3142601;"314260";57;4;2;1;28;76;NA;NA;NA;NA;0,0701754385964912;0,0350877192982456
"2751";3142700;"314270";117;8;4;2;30;162;NA;NA;NA;NA;0,0683760683760684;0,0341880341880342
"2752";3142809;"314280";143;8;3;2;22;211;NA;NA;NA;NA;0,0559440559440559;0,020979020979021
"2753";3142908;"314290";167;5;5;2;39;287;NA;NA;NA;NA;0,029940119760479;0,029940119760479
"2754";3143005;"314300";105;5;10;2;20;126;NA;NA;NA;NA;0,0476190476190476;0,0952380952380952
"2755";3143104;"314310";328;17;9;2;192;417;NA;NA;NA;1;0,0518292682926829;0,0274390243902439
"2756";3143153;"314315";35;6;4;2;NA;54;NA;NA;NA;NA;0,171428571428571;0,114285714285714
"2757";3143203;"314320";193;10;13;6;50;221;NA;NA;NA;NA;0,0518134715025907;0,0673575129533679
"2758";3143401;"314340";130;11;7;2;NA;122;NA;NA;NA;NA;0,0846153846153846;0,0538461538461538
"2759";3143302;"314330";2112;58;50;5;925;7817;1;2;3;4;0,0274621212121212;0,0236742424242424
"2760";3143450;"314345";34;0;NA;1;NA;88;NA;NA;NA;NA;0;NA
"2761";3143500;"314350";66;1;4;1;20;122;NA;NA;NA;NA;0,0151515151515152;0,0606060606060606
"2762";3143609;"314360";20;1;1;2;NA;41;NA;NA;NA;NA;0,05;0,05
"2763";3143708;"314370";28;1;1;1;NA;36;NA;NA;NA;NA;0,0357142857142857;0,0357142857142857
"2764";3143807;"314380";27;1;1;2;NA;42;NA;NA;NA;NA;0,037037037037037;0,037037037037037
"2765";3143906;"314390";868;58;49;3;536;2178;NA;NA;NA;2;0,0668202764976959;0,0564516129032258
"2766";3144003;"314400";204;10;13;2;50;279;NA;NA;NA;NA;0,0490196078431373;0,0637254901960784
"2767";3144102;"314410";177;9;7;NA;50;220;NA;NA;NA;NA;0,0508474576271186;0,0395480225988701
"2768";3144201;"314420";19;0;3;1;NA;38;NA;NA;NA;NA;0;0,157894736842105
"2769";3144300;"314430";300;18;19;3;66;319;NA;NA;NA;NA;0,06;0,0633333333333333
"2770";3144359;"314435";59;2;3;1;NA;67;NA;NA;NA;NA;0,0338983050847458;0,0508474576271186
"2771";3144375;"314437";25;1;2;1;NA;66;NA;NA;NA;NA;0,04;0,08
"2772";3144409;"314440";43;2;1;1;NA;59;NA;NA;NA;NA;0,0465116279069767;0,0232558139534884
"2773";3144508;"314450";76;3;14;1;15;125;NA;NA;NA;NA;0,0394736842105263;0,184210526315789
"2774";3144607;"314460";180;6;11;1;34;151;NA;NA;NA;NA;0,0333333333333333;0,0611111111111111
"2775";3144656;"314465";54;1;3;1;NA;110;NA;NA;NA;NA;0,0185185185185185;0,0555555555555556
"2776";3144672;"314467";16;1;NA;1;NA;60;NA;NA;NA;NA;0,0625;NA
"2777";3144706;"314470";110;4;4;2;43;110;NA;NA;NA;NA;0,0363636363636364;0,0363636363636364
"2778";3144805;"314480";513;23;23;17;237;1088;NA;1;0;1;0,0448343079922027;0,0448343079922027
"2779";3144904;"314490";18;1;NA;2;NA;49;NA;NA;NA;NA;0,0555555555555556;NA
"2780";3145000;"314500";67;3;3;1;23;174;NA;NA;NA;NA;0,0447761194029851;0,0447761194029851
"2781";3145059;"314505";53;0;NA;2;NA;87;NA;NA;NA;NA;0;NA
"2782";3145109;"314510";102;4;5;1;26;111;NA;NA;NA;NA;0,0392156862745098;0,0490196078431373
"2783";3145208;"314520";326;18;16;2;56;638;NA;NA;NA;NA;0,0552147239263804;0,049079754601227
"2784";3136603;"313660";49;0;4;4;NA;64;NA;NA;NA;NA;0;0,0816326530612245
"2785";3145307;"314530";205;7;7;2;39;251;NA;NA;NA;NA;0,0341463414634146;0,0341463414634146
"2786";3145356;"314535";90;2;3;3;NA;86;NA;NA;NA;NA;0,0222222222222222;0,0333333333333333
"2787";3145372;"314537";33;0;NA;1;NA;43;NA;NA;NA;NA;0;NA
"2788";3145406;"314540";17;0;1;2;NA;41;NA;NA;NA;NA;0;0,0588235294117647
"2789";3145455;"314545";23;1;NA;1;NA;60;NA;NA;NA;NA;0,0434782608695652;NA
"2790";3145505;"314550";26;1;4;1;NA;37;NA;NA;NA;NA;0,0384615384615385;0,153846153846154
"2791";3145604;"314560";288;16;11;1;85;460;NA;NA;NA;NA;0,0555555555555556;0,0381944444444444
"2792";3145703;"314570";11;0;NA;1;NA;31;NA;NA;NA;NA;0;NA
"2793";3145802;"314580";18;0;NA;1;NA;38;NA;NA;NA;NA;0;NA
"2794";3145851;"314585";30;1;6;3;NA;48;NA;NA;NA;NA;0,0333333333333333;0,2
"2795";3145877;"314587";37;1;2;2;NA;71;NA;NA;NA;NA;0,027027027027027;0,0540540540540541
"2796";3145901;"314590";152;7;10;1;78;436;NA;NA;NA;NA;0,0460526315789474;0,0657894736842105
"2797";3146008;"314600";281;14;18;5;50;241;NA;0;3;NA;0,0498220640569395;0,0640569395017794
"2798";3146107;"314610";501;20;30;1;110;999;2;NA;NA;NA;0,0399201596806387;0,0598802395209581
"2799";3146206;"314620";44;2;7;2;NA;66;NA;NA;NA;NA;0,0454545454545455;0,159090909090909
"2800";3146255;"314625";48;2;NA;1;NA;55;NA;NA;NA;NA;0,0416666666666667;NA
"2801";3146305;"314630";159;6;11;2;47;198;NA;NA;NA;NA;0,0377358490566038;0,0691823899371069
"2802";3146552;"314655";28;1;1;1;NA;62;NA;NA;NA;NA;0,0357142857142857;0,0357142857142857
"2803";3146404;"314640";41;4;1;1;NA;57;NA;NA;NA;NA;0,0975609756097561;0,024390243902439
"2804";3146503;"314650";76;0;3;3;18;88;NA;NA;NA;NA;0;0,0394736842105263
"2805";3146602;"314660";20;1;3;1;NA;23;NA;NA;NA;NA;0,05;0,15
"2806";3146701;"314670";47;1;3;2;28;98;NA;NA;NA;NA;0,0212765957446809;0,0638297872340425
"2807";3146750;"314675";54;1;6;3;NA;98;NA;NA;NA;NA;0,0185185185185185;0,111111111111111
"2808";3146909;"314690";99;3;5;1;NA;100;NA;NA;NA;NA;0,0303030303030303;0,0505050505050505
"2809";3147105;"314710";591;20;32;1;116;1193;NA;0;1;NA;0,0338409475465313;0,0541455160744501
"2810";3147006;"314700";512;11;11;1;81;915;1;NA;NA;1;0,021484375;0,021484375
"2811";3147204;"314720";159;13;5;1;33;197;NA;NA;NA;NA;0,0817610062893082;0,0314465408805031
"2812";3147303;"314730";143;9;3;1;34;182;NA;NA;NA;1;0,0629370629370629;0,020979020979021
"2813";3147402;"314740";139;4;11;2;NA;222;NA;NA;NA;NA;0,0287769784172662;0,079136690647482
"2814";3147600;"314760";129;13;5;2;49;188;NA;NA;NA;NA;0,10077519379845;0,0387596899224806
"2815";3147709;"314770";69;1;2;1;30;96;NA;NA;NA;NA;0,0144927536231884;0,0289855072463768
"2816";3147808;"314780";19;3;NA;1;NA;32;NA;NA;NA;NA;0,157894736842105;NA
"2817";3147501;"314750";13;0;1;1;17;32;NA;NA;NA;NA;0;0,0769230769230769
"2818";3147907;"314790";804;39;34;4;315;1857;NA;NA;NA;3;0,0485074626865672;0,0422885572139304
"2819";3147956;"314795";32;3;1;2;NA;77;NA;NA;NA;NA;0,09375;0,03125
"2820";3148004;"314800";946;41;34;5;364;2111;NA;2;0;3;0,0433403805496829;0,0359408033826638
"2821";3148103;"314810";582;17;13;2;172;1179;NA;3;0;2;0,0292096219931271;0,0223367697594502
"2822";3148202;"314820";39;3;1;1;NA;49;NA;NA;NA;NA;0,0769230769230769;0,0256410256410256
"2823";3148301;"314830";59;3;10;1;NA;92;NA;NA;NA;NA;0,0508474576271186;0,169491525423729
"2824";3148400;"314840";41;3;6;1;NA;45;NA;NA;NA;NA;0,0731707317073171;0,146341463414634
"2825";3148509;"314850";65;3;3;2;NA;77;NA;NA;NA;NA;0,0461538461538462;0,0461538461538462
"2826";3148608;"314860";105;6;6;1;34;180;NA;NA;NA;NA;0,0571428571428571;0,0571428571428571
"2827";3148707;"314870";168;11;10;3;69;296;NA;NA;NA;NA;0,0654761904761905;0,0595238095238095
"2828";3148756;"314875";32;1;1;1;NA;61;NA;NA;NA;NA;0,03125;0,03125
"2829";3148806;"314880";34;4;3;3;NA;88;NA;NA;NA;NA;0,117647058823529;0,0882352941176471
"2830";3148905;"314890";23;1;NA;1;NA;51;NA;NA;NA;NA;0,0434782608695652;NA
"2831";3149002;"314900";19;1;NA;1;NA;46;NA;NA;NA;NA;0,0526315789473684;NA
"2832";3149101;"314910";90;3;5;1;13;97;NA;NA;NA;NA;0,0333333333333333;0,0555555555555556
"2833";3149150;"314915";46;0;NA;1;NA;84;NA;NA;NA;NA;0;NA
"2834";3149200;"314920";19;1;NA;1;14;55;NA;NA;NA;NA;0,0526315789473684;NA
"2835";3149309;"314930";362;11;12;2;59;416;NA;NA;NA;NA;0,0303867403314917;0,0331491712707182
"2836";3149408;"314940";12;0;1;1;NA;47;NA;NA;NA;NA;0;0,0833333333333333
"2837";3149507;"314950";34;0;2;1;NA;52;NA;NA;NA;NA;0;0,0588235294117647
"2838";3149606;"314960";23;1;1;3;NA;69;NA;NA;NA;NA;0,0434782608695652;0,0434782608695652
"2839";3149705;"314970";58;1;1;1;NA;79;NA;NA;NA;NA;0,0172413793103448;0,0172413793103448
"2840";3149804;"314980";68;4;2;2;28;189;NA;NA;NA;NA;0,0588235294117647;0,0294117647058824
"2841";3149903;"314990";129;11;10;1;50;190;NA;NA;NA;NA;0,0852713178294574;0,0775193798449612
"2842";3149952;"314995";67;3;3;2;NA;65;NA;NA;NA;NA;0,0447761194029851;0,0447761194029851
"2843";3150000;"315000";31;2;2;1;NA;44;NA;NA;NA;NA;0,0645161290322581;0,0645161290322581
"2844";3150109;"315010";20;0;NA;1;NA;56;NA;NA;NA;NA;0;NA
"2845";3150158;"315015";46;4;5;5;NA;67;NA;NA;NA;NA;0,0869565217391304;0,108695652173913
"2846";3150208;"315020";33;1;1;3;NA;57;NA;NA;NA;NA;0,0303030303030303;0,0303030303030303
"2847";3150307;"315030";51;0;2;1;14;81;NA;NA;NA;NA;0;0,0392156862745098
"2848";3150406;"315040";40;0;1;1;NA;50;NA;NA;NA;NA;0;0,025
"2849";3150505;"315050";66;3;5;1;12;109;NA;NA;NA;NA;0,0454545454545455;0,0757575757575758
"2850";3150539;"315053";30;0;1;1;NA;55;NA;NA;NA;NA;0;0,0333333333333333
"2851";3150570;"315057";32;1;NA;1;NA;86;NA;NA;NA;NA;0,03125;NA
"2852";3150604;"315060";42;4;NA;1;NA;66;NA;NA;NA;NA;0,0952380952380952;NA
"2853";3150703;"315070";30;0;1;NA;NA;96;NA;NA;NA;NA;0;0,0333333333333333
"2854";3150802;"315080";117;3;7;1;27;177;NA;NA;NA;NA;0,0256410256410256;0,0598290598290598
"2855";3150901;"315090";46;1;1;2;NA;36;NA;NA;NA;NA;0,0217391304347826;0,0217391304347826
"2856";3151008;"315100";62;1;4;2;NA;69;NA;NA;NA;NA;0,0161290322580645;0,0645161290322581
"2857";3151107;"315110";97;6;2;2;32;146;NA;NA;NA;NA;0,0618556701030928;0,0206185567010309
"2858";3151206;"315120";335;9;3;2;141;757;NA;2;0;NA;0,026865671641791;0,00895522388059702
"2859";3151305;"315130";91;9;1;1;NA;95;NA;NA;NA;NA;0,0989010989010989;0,010989010989011
"2860";3151404;"315140";222;5;13;1;56;176;NA;NA;NA;NA;0,0225225225225225;0,0585585585585586
"2861";3151503;"315150";264;6;7;2;90;507;NA;NA;NA;NA;0,0227272727272727;0,0265151515151515
"2862";3151602;"315160";72;4;NA;1;6;111;NA;NA;NA;NA;0,0555555555555556;NA
"2863";3151701;"315170";112;11;5;1;49;224;NA;NA;NA;NA;0,0982142857142857;0,0446428571428571
"2864";3151800;"315180";1227;57;50;8;475;2871;9;NA;NA;1;0,0464547677261614;0,0407497962510187
"2865";3151909;"315190";92;2;4;1;18;71;NA;NA;NA;NA;0,0217391304347826;0,0434782608695652
"2866";3152006;"315200";220;8;16;1;32;324;NA;NA;NA;NA;0,0363636363636364;0,0727272727272727
"2867";3152105;"315210";475;16;39;3;216;1126;18;2;0;2;0,0336842105263158;0,0821052631578947
"2868";3152131;"315213";23;2;NA;1;NA;53;NA;NA;NA;NA;0,0869565217391304;NA
"2869";3152170;"315217";76;2;1;5;NA;131;NA;NA;NA;NA;0,0263157894736842;0,0131578947368421
"2870";3152204;"315220";259;5;11;1;46;386;NA;NA;NA;NA;0,0193050193050193;0,0424710424710425
"2871";3152303;"315230";85;8;6;3;NA;95;NA;NA;NA;NA;0,0941176470588235;0,0705882352941176
"2872";3152402;"315240";124;10;13;2;29;163;NA;NA;NA;NA;0,0806451612903226;0,104838709677419
"2873";3152501;"315250";922;38;43;6;369;1865;NA;9;0;1;0,0412147505422994;0,0466377440347072
"2874";3152600;"315260";70;8;1;2;27;80;NA;NA;NA;NA;0,114285714285714;0,0142857142857143
"2875";3152709;"315270";66;5;5;1;30;99;NA;NA;NA;NA;0,0757575757575758;0,0757575757575758
"2876";3152808;"315280";183;7;2;1;30;306;NA;NA;NA;NA;0,0382513661202186;0,0109289617486339
"2877";3152907;"315290";95;2;5;1;16;78;NA;NA;NA;NA;0,0210526315789474;0,0526315789473684
"2878";3153004;"315300";25;0;2;1;2;43;NA;NA;NA;NA;0;0,08
"2879";3153103;"315310";60;4;1;1;18;133;NA;NA;NA;NA;0,0666666666666667;0,0166666666666667
"2880";3153202;"315320";26;0;2;1;NA;62;NA;NA;NA;NA;0;0,0769230769230769
"2881";3153301;"315330";17;0;1;1;NA;45;NA;NA;NA;NA;0;0,0588235294117647
"2882";3153400;"315340";147;7;7;1;18;197;NA;NA;NA;NA;0,0476190476190476;0,0476190476190476
"2883";3153608;"315360";54;3;1;1;NA;95;NA;NA;NA;NA;0,0555555555555556;0,0185185185185185
"2884";3153707;"315370";23;2;1;2;NA;49;NA;NA;NA;NA;0,0869565217391304;0,0434782608695652
"2885";3153806;"315380";18;1;1;2;NA;27;NA;NA;NA;NA;0,0555555555555556;0,0555555555555556
"2886";3153905;"315390";85;3;7;2;NA;122;NA;NA;NA;NA;0,0352941176470588;0,0823529411764706
"2887";3154002;"315400";177;5;20;2;56;225;NA;NA;NA;NA;0,0282485875706215;0,112994350282486
"2888";3154101;"315410";101;4;11;1;34;104;NA;NA;NA;NA;0,0396039603960396;0,108910891089109
"2889";3154150;"315415";49;3;2;1;NA;60;NA;NA;NA;NA;0,0612244897959184;0,0408163265306122
"2890";3154200;"315420";101;4;7;2;49;138;NA;NA;NA;NA;0,0396039603960396;0,0693069306930693
"2891";3154309;"315430";153;6;16;8;65;228;NA;NA;NA;1;0,0392156862745098;0,104575163398693
"2892";3154408;"315440";32;2;1;1;NA;50;NA;NA;NA;NA;0,0625;0,03125
