"";"ibge";"dist.ilheus";"dist.ssa";"dist.min.ilh.ssa";"dist.min.loc";"dist.min.nat";"dist.min.int";"dist.min.nat.wint";"nat.airport";"loc.airport"
"84";"2933307";201,871846731411;360,49498787812;201,871846731411;13,0872238288303;13,0872238288303;253,66295425582;13,0872238288303;"YES";"YES"
"85";"2900108";337,503141804235;373,379187605615;337,503141804235;103,303153528992;103,303153528992;373,379187605615;103,303153528992;"NO";"NO"
"86";"2900207";664,203855020586;465,16396385919;465,16396385919;133,007407315973;133,007407315973;465,16396385919;133,007407315973;"NO";"NO"
"87";"2900306";365,781653120011;141,595591561955;141,595591561955;115,112474413905;141,595591561955;141,595591561955;209,999270193147;"NO";"NO"
"88";"2900355";482,842482642429;261,398495475677;261,398495475677;130,586597932104;130,586597932104;261,398495475677;130,586597932104;"NO";"YES"
"89";"2900405";332,025025470424;127,038185895127;127,038185895127;45,5334482200593;127,038185895127;127,038185895127;164,81559498583;"NO";"NO"
"90";"2900504";362,624441125951;409,053381709439;362,624441125951;116,025995430138;132,544882774995;409,053381709439;132,544882774995;"NO";"NO"
"91";"2900603";121,543599998014;213,538934451777;121,543599998014;121,543599998014;121,543599998014;213,538934451777;121,543599998014;"NO";"NO"
"92";"2900702";306,720343393463;88,4520894370794;88,4520894370794;55,5984393099236;88,4520894370794;88,4520894370794;145,720977079356;"NO";"NO"
"93";"2901007";206,589739759363;142,211131872814;142,211131872814;74,3122471204317;74,3122471204317;142,211131872814;74,3122471204317;"NO";"NO"
"94";"2901106";267,212495711569;69,0132441252769;69,0132441252769;31,8021743699842;69,0132441252769;69,0132441252769;101,381399644585;"NO";"NO"
"95";"2901155";463,657394582544;386,113445847113;386,113445847113;121,549954024961;121,549954024961;386,113445847113;121,549954024961;"NO";"NO"
"96";"2901304";329,760057207745;314,619840147516;314,619840147516;28,60597026144;28,60597026144;314,619840147516;28,60597026144;"NO";"NO"
"97";"2901353";509,162226703033;336,303918126853;336,303918126853;205,187465055893;205,187465055893;336,303918126853;205,187465055893;"NO";"NO"
"98";"2901403";683,341922618195;695,000214699514;683,341922618195;40,3771091856513;40,3771091856513;695,000214699514;40,3771091856513;"NO";"NO"
"99";"2901502";291,888698902374;124,312704343662;124,312704343662;31,5225489351399;124,312704343662;124,312704343662;125,199745412621;"NO";"NO"
"100";"2901601";494,368419621278;276,792584104757;276,792584104757;111,338550486782;111,338550486782;276,792584104757;111,338550486782;"NO";"NO"
"101";"2901700";269,843413274993;107,018553088562;107,018553088562;32,837357249686;102,826478569606;107,018553088562;102,826478569606;"NO";"NO"
"102";"2901809";488,543179460309;338,971130425149;338,971130425149;230,974530826479;230,974530826479;338,971130425149;230,974530826479;"NO";"NO"
"103";"2901908";353,793049052607;131,693506212425;131,693506212425;93,4091337223564;131,693506212425;131,693506212425;194,159214482309;"NO";"NO"
"104";"2901957";134,719328163354;184,745480771837;134,719328163354;100,532501867317;100,532501867317;184,745480771837;100,532501867317;"NO";"NO"
"105";"2902054";305,061894210224;81,6990667478267;81,6990667478267;75,4812656344362;81,6990667478267;81,6990667478267;149,910109817412;"NO";"NO"
"106";"2902104";398,537292777312;204,629077826237;204,629077826237;110,699886319628;204,629077826237;204,629077826237;219,953088275177;"NO";"NO"
"107";"2902203";310,331901180026;96,9169486509554;96,9169486509554;44,511270604146;96,9169486509554;96,9169486509554;146,383200856677;"NO";"NO"
"108";"2902302";191,596912837891;83,3386260301219;83,3386260301219;24,882503007451;24,882503007451;83,3386260301219;24,882503007451;"NO";"NO"
"109";"2902500";631,650301559065;664,819222683095;631,650301559065;88,981415028987;88,981415028987;664,819222683095;88,981415028987;"NO";"NO"
"110";"2902609";338,165870047485;225,253562720319;225,253562720319;134,528771686585;134,528771686585;225,253562720319;134,528771686585;"NO";"NO"
"111";"2902658";466,405270952898;256,124249436809;256,124249436809;141,552848811497;141,552848811497;256,124249436809;141,552848811497;"NO";"NO"
"112";"2902708";629,56068939703;587,258703994515;587,258703994515;213,426217491484;213,426217491484;587,258703994515;213,426217491484;"NO";"YES"
"113";"2902807";257,468009233811;311,762805036317;257,468009233811;130,686066297648;130,686066297648;311,762805036317;130,686066297648;"NO";"NO"
"114";"2903003";458,899444676486;425,30076136262;425,30076136262;107,442359016998;107,442359016998;425,30076136262;107,442359016998;"NO";"NO"
"115";"2903102";99,0445130145087;190,299646253628;99,0445130145087;99,0445130145087;99,0445130145087;190,299646253628;99,0445130145087;"NO";"NO"
"116";"2903201";767,979385457888;788,733218435567;767,979385457888;56,1614921199615;56,1614921199615;788,733218435567;56,1614921199615;"YES";"YES"
"117";"2903235";446,895079029611;399,338857342173;399,338857342173;92,5565026846421;92,5565026846421;399,338857342173;92,5565026846421;"NO";"NO"
"118";"2903276";362,936097988401;173,650412926735;173,650412926735;76,3830519753881;173,650412926735;173,650412926735;195,084002628424;"NO";"NO"
"119";"2903607";360,922505934961;157,367449951529;157,367449951529;71,7308292216029;157,367449951529;157,367449951529;193,10026042847;"NO";"NO"
"120";"2903805";285,59015140119;253,514024854599;253,514024854599;75,1583065948465;75,1583065948465;253,514024854599;75,1583065948465;"NO";"NO"
"121";"2903904";490,619223378006;540,594384457713;490,619223378006;12,5419736780711;228,688650710488;540,594384457713;228,688650710488;"NO";"YES"
"122";"2904001";374,912439040925;378,042228069809;374,912439040925;65,7266308651043;65,7266308651043;378,042228069809;65,7266308651043;"NO";"NO"
"123";"2904050";400,681950560434;342,101368830584;342,101368830584;56,9488205446815;56,9488205446815;342,101368830584;56,9488205446815;"NO";"NO"
"124";"2904100";460,234356867761;477,99595682719;460,234356867761;94,112706649907;159,620593919279;477,99595682719;159,620593919279;"NO";"NO"
"125";"2904209";412,510623663899;459,068920428839;412,510623663899;94,9026296972709;165,369213588086;459,068920428839;165,369213588086;"NO";"NO"
"126";"2904308";211,877288985878;166,823917295663;166,823917295663;96,2135625659963;96,2135625659963;166,823917295663;96,2135625659963;"NO";"NO"
"127";"2904407";578,262367607681;599,311313527344;578,262367607681;95,7344644797753;136,967038064271;599,311313527344;136,967038064271;"NO";"NO"
"128";"2904506";478,805339073494;459,381882495474;459,381882495474;136,464092311257;136,464092311257;459,381882495474;136,464092311257;"NO";"NO"
"129";"2904753";687,019359696249;636,624347887477;636,624347887477;220,529927486011;220,529927486011;636,624347887477;220,529927486011;"NO";"NO"
"130";"2904852";249,57229197851;101,948558192737;101,948558192737;51,0770569314443;83,7525502322282;101,948558192737;83,7525502322282;"NO";"NO"
"131";"2904902";241,088590789725;67,7519549006826;67,7519549006826;48,8708316718181;67,7519549006826;67,7519549006826;73,37801973085;"NO";"NO"
"132";"2905107";428,776893250474;290,109368598342;290,109368598342;183,090948745481;183,090948745481;290,109368598342;183,090948745481;"NO";"NO"
"133";"2905305";432,868324268993;369,501899290275;369,501899290275;85,5099691355421;85,5099691355421;369,501899290275;85,5099691355421;"NO";"NO"
"134";"2905404";144,934989107619;97,3412435545665;97,3412435545665;23,3261925053538;23,3261925053538;97,3412435545665;23,3261925053538;"NO";"YES"
"135";"2905503";437,552458289879;292,792657733814;292,792657733814;192,862992344441;196,825184270223;292,792657733814;196,825184270223;"NO";"NO"
"136";"2905701";254,132756934579;29,6653565754694;29,6653565754694;29,6653565754694;29,6653565754694;29,6653565754694;110,182088026631;"NO";"NO"
"137";"2905800";90,0156391952411;152,381109521187;90,0156391952411;81,3651188933749;81,3651188933749;152,381109521187;81,3651188933749;"NO";"NO"
"138";"2905909";736,326478609136;646,993202490407;646,993202490407;344,066372876558;344,066372876558;646,993202490407;344,066372876558;"NO";"NO"
"139";"2906006";536,947656729351;393,20075783656;393,20075783656;253,895361903241;253,895361903241;393,20075783656;253,895361903241;"NO";"NO"
"140";"2906105";590,145967426097;638,323227017011;590,145967426097;88,1553817354968;142,599773671269;638,323227017011;142,599773671269;"NO";"NO"
"141";"2906204";445,075023235005;388,664780360941;388,664780360941;92,6764566341065;92,6764566341065;388,664780360941;92,6764566341065;"NO";"NO"
"142";"2906402";326,186327795796;148,597914017105;148,597914017105;47,8029383012126;148,597914017105;148,597914017105;159,093146395959;"NO";"NO"
"143";"2906501";243,918522026183;30,7519125035178;30,7519125035178;30,7519125035178;30,7519125035178;30,7519125035178;88,046241086684;"NO";"NO"
"144";"2906808";454,45243279838;271,625696558099;271,625696558099;173,970479139886;199,084267935667;271,625696558099;199,084267935667;"NO";"NO"
"145";"2906824";525,564353628889;322,920597307489;322,920597307489;109,749401007101;109,749401007101;322,920597307489;109,749401007101;"NO";"NO"
"146";"2906857";356,678097594451;211,660937728053;211,660937728053;114,546901889327;181,634661255139;211,660937728053;181,634661255139;"NO";"NO"
"147";"2906873";399,289591004251;251,078275135942;251,078275135942;151,502104097397;190,702035039919;251,078275135942;190,702035039919;"NO";"NO"
"148";"2907004";329,570985720023;105,133031524289;105,133031524289;105,133031524289;105,133031524289;105,133031524289;180,416952291233;"NO";"NO"
"149";"2907202";665,807596586865;522,548953110471;522,548953110471;339,477451739402;339,477451739402;522,548953110471;339,477451739402;"NO";"NO"
